#gene_name	#distance_next_to_gene_after_end	#distance_before_to_gene
PKCLINC047_120021900	85	1376
PKCLINC047_120022000	1362	85
PKCLINC047_120022100	291	1362
PKCLINC047_120022200	1229	291
PKCLINC047_120022300	2403	1229
PKCLINC047_120022400	940	2403
PKCLINC047_120022500	757	940
PKCLINC047_120022600	1160	757
PKCLINC047_120022700	709	1160
PKCLINC047_120022800	1723	709
PKCLINC047_120022900	1422	1723
PKCLINC047_120023000	1976	1422
PKCLINC047_120023100	2227	1976
PKCLINC047_120023200	1834	2227
PKCLINC047_120023300	1686	1834
PKCLINC047_120023400	904	1686
PKCLINC047_120023500	4699	904
PKCLINC047_120023600	1794	4699
PKCLINC047_120023700	1567	1794
PKCLINC047_120023800	4499	1567
PKCLINC047_120023900	21298	4499
PKCLINC047_120024100	71	21298
PKCLINC047_120024200	12147	71
PKCLINC047_120024600	1487	12147
PKCLINC047_120024700	1386	1487
PKCLINC047_120024800	988	1386
PKCLINC047_120024900	217	988
PKCLINC047_120025000	465	217
PKCLINC047_120025100	1301	465
PKCLINC047_120025200	1333	1301
PKCLINC047_120025300	1253	1333
PKCLINC047_120025400	764	1253
PKCLINC047_120025500	1269	764
PKCLINC047_120025600	922	1269
PKCLINC047_120025700	1717	922
PKCLINC047_120025800	1242	1717
PKCLINC047_120025900	745	1242
PKCLINC047_120026000	692	745
PKCLINC047_120026100	710	692
PKCLINC047_120026200	1747	710
PKCLINC047_120026300	1085	1747
PKCLINC047_120026400	2242	1085
PKCLINC047_120026500	3349	2242
PKCLINC047_120026600	1253	3349
PKCLINC047_120026700	1617	1253
PKCLINC047_120026800	372	1617
PKCLINC047_120026900	1400	372
PKCLINC047_120027000	1797	1400
PKCLINC047_120027100	1510	1797
PKCLINC047_120027200	2177	1510
PKCLINC047_120027300	824	2177
PKCLINC047_120027400	866	824
PKCLINC047_120027500	1656	866
PKCLINC047_120027600	1983	1656
PKCLINC047_120027700	869	1983
PKCLINC047_120027800	1695	869
PKCLINC047_120027900	650	1695
PKCLINC047_120028000	1197	650
PKCLINC047_120028100	1831	1197
PKCLINC047_120028200	1592	1831
PKCLINC047_120028300	1825	1592
PKCLINC047_120028400	503	1825
PKCLINC047_120028500	1329	503
PKCLINC047_120028600	1270	1329
PKCLINC047_120028700	1349	1270
PKCLINC047_120028800	200	1349
PKCLINC047_120028900	324	200
PKCLINC047_120029000	1496	324
PKCLINC047_120029100	2337	1496
PKCLINC047_120029200	2101	2337
PKCLINC047_120029300	534	2101
PKCLINC047_120029400	2313	534
PKCLINC047_120029500	1736	2313
PKCLINC047_120029600	765	1736
PKCLINC047_120029700	2596	765
PKCLINC047_120029800	2912	2596
PKCLINC047_120029900	5185	2912
PKCLINC047_120030100	1177	5185
PKCLINC047_120030200	2734	1177
PKCLINC047_120030300	4431	2734
PKCLINC047_120030400	1700	4431
PKCLINC047_120030500	466	1700
PKCLINC047_120030600	2259	466
PKCLINC047_120030700	969	2259
PKCLINC047_120030800	238	969
PKCLINC047_120030900	1015	238
PKCLINC047_120031000	1109	1015
PKCLINC047_120031100	3592	1109
PKCLINC047_120031200	702	3592
PKCLINC047_120031300	2657	702
PKCLINC047_120031400	2585	2657
PKCLINC047_120031500	957	2585
PKCLINC047_120031600	4265	957
PKCLINC047_120031700	6062	4265
PKCLINC047_120031800	1382	6062
PKCLINC047_120031900	3049	1382
PKCLINC047_120032000	3201	3049
PKCLINC047_120032100	1450	3201
PKCLINC047_120032200	1674	1450
PKCLINC047_120032300	1519	1674
PKCLINC047_120032400	1338	1519
PKCLINC047_120032500	1028	1338
PKCLINC047_120032600	1582	1028
PKCLINC047_120032700	993	1582
PKCLINC047_120032800	2039	993
PKCLINC047_120032900	2373	2039
PKCLINC047_120033000	2451	2373
PKCLINC047_120033100	617	2451
PKCLINC047_120033200	694	617
PKCLINC047_120033300	1586	694
PKCLINC047_120033400	1517	1586
PKCLINC047_120033500	1224	1517
PKCLINC047_120033600	3334	1224
PKCLINC047_120033700	1110	3334
PKCLINC047_120033800	739	1110
PKCLINC047_120033900	606	739
PKCLINC047_120034000	911	606
PKCLINC047_120034100	970	911
PKCLINC047_120034200	1153	970
PKCLINC047_120034300	566	1153
PKCLINC047_120034400	138	566
PKCLINC047_120034500	961	138
PKCLINC047_120034600	965	961
PKCLINC047_120034700	2173	965
PKCLINC047_120034800	929	2173
PKCLINC047_120034900	2683	929
PKCLINC047_120035000	258	2683
PKCLINC047_120035100	3058	258
PKCLINC047_120035300	3427	3058
PKCLINC047_120035400	1676	3427
PKCLINC047_120035500	3382	1676
PKCLINC047_120035600	1297	3382
PKCLINC047_120035700	1296	1297
PKCLINC047_120035800	617	1296
PKCLINC047_120035900	1839	617
PKCLINC047_120036000	4384	1839
PKCLINC047_120036100	1443	4384
PKCLINC047_120036200	4269	1443
PKCLINC047_120036300	391	4269
PKCLINC047_120036400	1065	391
PKCLINC047_120036500	689	1065
PKCLINC047_120036600	1298	689
PKCLINC047_120036700	1468	1298
PKCLINC047_120036800	2064	1468
PKCLINC047_120036900	1065	2064
PKCLINC047_120037000	129	1065
PKCLINC047_120037100	2141	129
PKCLINC047_120037200	1857	2141
PKCLINC047_120037300	3219	1857
PKCLINC047_120037400	784	3219
PKCLINC047_120037500	1269	784
PKCLINC047_120037600	1356	1269
PKCLINC047_120037700	1785	1356
PKCLINC047_120037800	9979	1785
PKCLINC047_120037900	1048	9979
PKCLINC047_120038000	3402	1048
PKCLINC047_120038100	2472	3402
PKCLINC047_120038200	2773	2472
PKCLINC047_120038300	1717	2773
PKCLINC047_120038400	1201	1717
PKCLINC047_120038500	625	1201
PKCLINC047_120038600	1233	625
PKCLINC047_120038700	12074	1233
PKCLINC047_120038900	3364	12074
PKCLINC047_120039000	1215	3364
PKCLINC047_120039100	302	1215
PKCLINC047_120039200	1092	302
PKCLINC047_120039300	2038	1092
PKCLINC047_120039400	2363	2038
PKCLINC047_120039500	5345	2363
PKCLINC047_120039700	1111	5345
PKCLINC047_120039800	369	1111
PKCLINC047_120039900	1922	369
PKCLINC047_120040000	420	1922
PKCLINC047_120040100	1136	420
PKCLINC047_120040200	851	1136
PKCLINC047_120040300	930	851
PKCLINC047_120040400	3417	930
PKCLINC047_120040500	752	3417
PKCLINC047_120040600	1348	752
PKCLINC047_120040700	2370	1348
PKCLINC047_120040800	996	2370
PKCLINC047_120040900	3999	996
PKCLINC047_120041000	971	3999
PKCLINC047_120041100	2893	971
PKCLINC047_120041200	1320	2893
PKCLINC047_120041300	1107	1320
PKCLINC047_120041400	1602	1107
PKCLINC047_120041500	4434	1602
PKCLINC047_120041600	1767	4434
PKCLINC047_120041700	1498	1767
PKCLINC047_120041800	8630	1498
PKCLINC047_120042000	6298	8630
PKCLINC047_120042200	1287	6298
PKCLINC047_120042300	1189	1287
PKCLINC047_120042400	955	1189
PKCLINC047_120042500	676	955
PKCLINC047_120042600	3222	676
PKCLINC047_120042700	1341	3222
PKCLINC047_120042800	800	1341
PKCLINC047_120042900	2315	800
PKCLINC047_120043000	1232	2315
PKCLINC047_120043100	1206	1232
PKCLINC047_120043200	1688	1206
PKCLINC047_120043300	684	1688
PKCLINC047_120043400	32	684
PKCLINC047_120043500	821	32
PKCLINC047_120043600	1407	821
PKCLINC047_120043700	2040	1407
PKCLINC047_120043800	1030	2040
PKCLINC047_120043900	1307	1030
PKCLINC047_120044000	1475	1307
PKCLINC047_120044100	369	1475
PKCLINC047_120044200	834	369
PKCLINC047_120044300	2019	834
PKCLINC047_120044400	1857	2019
PKCLINC047_120044500	11449	1857
PKCLINC047_120044700	469	11449
PKCLINC047_120044800	1587	469
PKCLINC047_120044900	3244	1587
PKCLINC047_120045000	899	3244
PKCLINC047_120045100	3382	899
PKCLINC047_120045200	1072	3382
PKCLINC047_120045300	1194	1072
PKCLINC047_120045400	905	1194
PKCLINC047_120045500	462	905
PKCLINC047_120045600	826	462
PKCLINC047_120045700	881	826
PKCLINC047_120045800	3777	881
PKCLINC047_120045900	955	3777
PKCLINC047_120046000	873	955
PKCLINC047_120046100	13480	873
PKCLINC047_120046300	5643	13480
PKCLINC047_120046400	2159	5643
PKCLINC047_120046500	263	2159
PKCLINC047_120046600	1250	263
PKCLINC047_120046700	3689	1250
PKCLINC047_120046800	398	3689
PKCLINC047_120046900	1432	398
PKCLINC047_120047000	3321	1432
PKCLINC047_120047100	632	3321
PKCLINC047_120047200	3171	632
PKCLINC047_120047300	2249	3171
PKCLINC047_120047400	790	2249
PKCLINC047_120047500	3664	790
PKCLINC047_120047600	3624	3664
PKCLINC047_120047700	1259	3624
PKCLINC047_120047800	1212	1259
PKCLINC047_120047900	6673	1212
PKCLINC047_120048000	1289	6673
PKCLINC047_120048100	16096	1289
PKCLINC047_120048400	1247	16096
PKCLINC047_120048500	1916	1247
PKCLINC047_120048600	6444	1916
PKCLINC047_120048700	1453	6444
PKCLINC047_120048800	1178	1453
PKCLINC047_120048900	1688	1178
PKCLINC047_120049000	11920	1688
PKCLINC047_120049200	1451	11920
PKCLINC047_120049300	3147	1451
PKCLINC047_120049400	1088	3147
PKCLINC047_120049500	238	1088
PKCLINC047_120049600	2302	238
PKCLINC047_120049700	12076	2302
PKCLINC047_120049900	2463	12076
PKCLINC047_120050000	526	2463
PKCLINC047_120050100	1766	526
PKCLINC047_120050200	4657	1766
PKCLINC047_120050300	2214	4657
PKCLINC047_120050400	453	2214
PKCLINC047_120050500	912	453
PKCLINC047_120050600	1188	912
PKCLINC047_120050700	565	1188
PKCLINC047_120050800	3173	565
PKCLINC047_120050900	1497	3173
PKCLINC047_120051000	2374	1497
PKCLINC047_120051100	3102	2374
PKCLINC047_120051200	3373	3102
PKCLINC047_120051300	2319	3373
PKCLINC047_120051400	3720	2319
PKCLINC047_120051500	2110	3720
PKCLINC047_120051600	2197	2110
PKCLINC047_120051700	7989	2197
PKCLINC047_120051900	-1571	7989
PKCLINC047_120052000	4138	-1571
PKCLINC047_120052100	2848	4138
PKCLINC047_120052200	33152	2848
PKCLINC047_120052300	2083	33152
PKCLINC047_120052400	2018	2083
PKCLINC047_120052500	4818	2018
PKCLINC047_120052600	3336	4818
PKCLINC047_120052700	3063	3336
PKCLINC047_120052800	1140	3063
PKCLINC047_120052900	961	1140
PKCLINC047_120053000	2135	961
PKCLINC047_120053100	1544	2135
PKCLINC047_120053200	1905	1544
PKCLINC047_120053300	1743	1905
PKCLINC047_120053400	625	1743
PKCLINC047_120053500	1625	625
PKCLINC047_120053600	640	1625
PKCLINC047_120053700	705	640
PKCLINC047_120053800	586	705
PKCLINC047_120053900	1462	586
PKCLINC047_120054000	2942	1462
PKCLINC047_120054100	1945	2942
PKCLINC047_120054200	3920	1945
PKCLINC047_120054300	6507	3920
PKCLINC047_120054500	891	6507
PKCLINC047_120054600	16206	891
PKCLINC047_120054900	291	16206
PKCLINC047_120055000	1242	291
PKCLINC047_120055100	3125	1242
PKCLINC047_120055200	787	3125
PKCLINC047_120055300	773	787
PKCLINC047_120055400	990	773
PKCLINC047_120055500	1190	990
PKCLINC047_120055600	588	1190
PKCLINC047_120055700	699	588
PKCLINC047_120055800	817	699
PKCLINC047_120055900	1200	817
PKCLINC047_120056000	622	1200
PKCLINC047_120056100	1125	622
PKCLINC047_120056200	562	1125
PKCLINC047_120056300	957	562
PKCLINC047_120056400	3716	957
PKCLINC047_120056500	1149	3716
PKCLINC047_120056600	458	1149
PKCLINC047_120056700	890	458
PKCLINC047_120056800	573	890
PKCLINC047_120056900	1383	573
PKCLINC047_120057000	394	1383
PKCLINC047_120057100	1564	394
PKCLINC047_120057200	3097	1564
PKCLINC047_120057300	1938	3097
PKCLINC047_120057400	730	1938
PKCLINC047_120057500	1944	730
PKCLINC047_120057600	1122	1944
PKCLINC047_120057700	1171	1122
PKCLINC047_120057800	14	1171
PKCLINC047_120057900	702	14
PKCLINC047_120058000	4913	702
PKCLINC047_120058100	4096	4913
PKCLINC047_120058200	1765	4096
PKCLINC047_120058300	1451	1765
PKCLINC047_120058400	2232	1451
PKCLINC047_120058500	1239	2232
PKCLINC047_120058600	1298	1239
PKCLINC047_120058700	435	1298
PKCLINC047_120058800	2874	435
PKCLINC047_120058900	9237	2874
PKCLINC047_120059000	19761	9237
PKCLINC047_120059300	3423	19761
PKCLINC047_120059400	1273	3423
PKCLINC047_120059500	410	1273
PKCLINC047_120059600	1038	410
PKCLINC047_120059700	2539	1038
PKCLINC047_120059800	2029	2539
PKCLINC047_120059900	574	2029
PKCLINC047_120060000	983	574
PKCLINC047_120060100	1057	983
PKCLINC047_120060200	3296	1057
PKCLINC047_120060300	1193	3296
PKCLINC047_120060400	771	1193
PKCLINC047_120060500	2599	771
PKCLINC047_120060600	827	2599
PKCLINC047_120060700	2839	827
PKCLINC047_120060800	8474	2839
PKCLINC047_120061000	1484	8474
PKCLINC047_120061100	2587	1484
PKCLINC047_120061200	147	2587
PKCLINC047_120061300	1584	147
PKCLINC047_120061400	3624	1584
PKCLINC047_120061500	1339	3624
PKCLINC047_120061600	526	1339
PKCLINC047_120061700	596	526
PKCLINC047_120061800	1698	596
PKCLINC047_120061900	6862	1698
PKCLINC047_120062000	1057	6862
PKCLINC047_120062100	7925	1057
PKCLINC047_120062200	2670	7925
PKCLINC047_120062300	2157	2670
PKCLINC047_120062400	1322	2157
PKCLINC047_120062500	3258	1322
PKCLINC047_120062600	3485	3258
PKCLINC047_120062700	1508	3485
PKCLINC047_120062800	188	1508
PKCLINC047_120062900	1056	188
PKCLINC047_120063000	3405	1056
PKCLINC047_120063100	2329	3405
PKCLINC047_120063200	4907	2329
PKCLINC047_120063300	2630	4907
PKCLINC047_120063400	3211	2630
PKCLINC047_120063500	1025	3211
PKCLINC047_120063600	2022	1025
PKCLINC047_120063700	825	2022
PKCLINC047_120063800	2980	825
PKCLINC047_120063900	2763	2980
PKCLINC047_120064000	1138	2763
PKCLINC047_120064100	816	1138
PKCLINC047_120064200	604	816
PKCLINC047_120064300	4034	604
PKCLINC047_120064400	2920	4034
PKCLINC047_120064500	1952	2920
PKCLINC047_120064600	880	1952
PKCLINC047_120064700	4407	880
PKCLINC047_120064900	1734	4407
PKCLINC047_120065000	1941	1734
PKCLINC047_120065100	1233	1941
PKCLINC047_120065200	1072	1233
PKCLINC047_120065300	2178	1072
PKCLINC047_120065400	4462	2178
PKCLINC047_120065500	2599	4462
PKCLINC047_120065600	2151	2599
PKCLINC047_120065700	1199	2151
PKCLINC047_120065800	1160	1199
PKCLINC047_120065900	995	1160
PKCLINC047_120066000	1306	995
PKCLINC047_120066100	350	1306
PKCLINC047_120066200	1017	350
PKCLINC047_120066300	1173	1017
PKCLINC047_120066400	1455	1173
PKCLINC047_120066500	8774	1455
PKCLINC047_120066800	664	8774
PKCLINC047_120066900	1884	664
PKCLINC047_120067000	9208	1884
PKCLINC047_120067100	2352	9208
PKCLINC047_120067200	2657	2352
PKCLINC047_120067300	779	2657
PKCLINC047_120067400	2178	779
PKCLINC047_120067500	1823	2178
PKCLINC047_120067600	323	1823
PKCLINC047_120067700	1367	323
PKCLINC047_120067800	484	1367
PKCLINC047_120067900	3396	484
PKCLINC047_120068000	961	3396
PKCLINC047_120068100	1961	961
PKCLINC047_120068200	1372	1961
PKCLINC047_120068300	3172	1372
PKCLINC047_120068400	169	3172
PKCLINC047_120068500	87	169
PKCLINC047_120068600	1607	87
PKCLINC047_120068700	3885	1607
PKCLINC047_120068800	1020	3885
PKCLINC047_120068900	979	1020
PKCLINC047_120069000	1517	979
PKCLINC047_120069100	480	1517
PKCLINC047_120069200	927	480
PKCLINC047_120069300	1083	927
PKCLINC047_120069400	925	1083
PKCLINC047_120069500	3889	925
PKCLINC047_120069600	682	3889
PKCLINC047_120069700	1065	682
PKCLINC047_120069800	274	1065
PKCLINC047_120069900	743	274
PKCLINC047_120070000	1213	743
PKCLINC047_120070100	884	1213
PKCLINC047_120070200	4242	884
PKCLINC047_120070300	880	4242
PKCLINC047_120070400	5764	880
PKCLINC047_120070600	1037	5764
PKCLINC047_120070700	2970	1037
PKCLINC047_120070800	1769	2970
PKCLINC047_120070900	999	1769
PKCLINC047_120071000	969	999
PKCLINC047_120071100	1932	969
PKCLINC047_120071200	845	1932
PKCLINC047_120071300	3075	845
PKCLINC047_120071400	1825	3075
PKCLINC047_120071500	876	1825
PKCLINC047_120071600	4858	876
PKCLINC047_120071800	1419	4858
PKCLINC047_120071900	543	1419
PKCLINC047_120072000	836	543
PKCLINC047_120072100	1559	836
PKCLINC047_120072200	7608	1559
PKCLINC047_120072400	836	7608
PKCLINC047_120072500	1143	836
PKCLINC047_120072600	927	1143
PKCLINC047_120072700	1560	927
PKCLINC047_120072800	976	1560
PKCLINC047_120072900	140	976
PKCLINC047_120073000	754	140
PKCLINC047_120073100	80	754
PKCLINC047_120073200	798	80
PKCLINC047_120073300	1567	798
PKCLINC047_120073400	2046	1567
PKCLINC047_120073500	1418	2046
PKCLINC047_120073600	1916	1418
PKCLINC047_120073700	1343	1916
PKCLINC047_120073800	599	1343
PKCLINC047_120073900	1349	599
PKCLINC047_120074000	1032	1349
PKCLINC047_120074100	1570	1032
PKCLINC047_120074200	1551	1570
PKCLINC047_120074300	661	1551
PKCLINC047_120074400	709	661
PKCLINC047_120074500	2281	709
PKCLINC047_120074600	912	2281
PKCLINC047_120074700	356	912
PKCLINC047_120074800	3474	356
PKCLINC047_120074900	1780	3474
PKCLINC047_120075000	1419	1780
PKCLINC047_120075200	769	1419
PKCLINC047_120075300	512	769
PKCLINC047_120075400	6180	512
PKCLINC047_120075600	2024	6180
PKCLINC047_120075700	1070	2024
PKCLINC047_120075800	7254	1070
PKCLINC047_120075900	2982	7254
PKCLINC047_120076000	1011	2982
PKCLINC047_120076100	2279	1011
PKCLINC047_120076200	8689	2279
PKCLINC047_120076400	53	8689
PKCLINC047_120076500	3154	53
PKCLINC047_120076600	1461	3154
PKCLINC047_120076700	1830	1461
PKCLINC047_120076800	2043	1830
PKCLINC047_120076900	8821	2043
PKCLINC047_120077000	17901	8821
PKCLINC047_120077200	7324	17901
PKCLINC047_120077500	0	7324
PKCLINC047_130005100	4035	0
PKCLINC047_130005200	2363	4035
PKCLINC047_130005300	2393	2363
PKCLINC047_130005400	3881	2393
PKCLINC047_130005500	4614	3881
PKCLINC047_130005600	3727	4614
PKCLINC047_130005700	3134	3727
PKCLINC047_130005800	6514	3134
PKCLINC047_130005900	2101	6514
PKCLINC047_130006000	2159	2101
PKCLINC047_130006100	1599	2159
PKCLINC047_130006200	4833	1599
PKCLINC047_130006400	1365	4833
PKCLINC047_130006500	961	1365
PKCLINC047_130006600	623	961
PKCLINC047_130006700	810	623
PKCLINC047_130006800	2366	810
PKCLINC047_130006900	119	2366
PKCLINC047_130007000	1025	119
PKCLINC047_130007100	1670	1025
PKCLINC047_130007200	3206	1670
PKCLINC047_130007300	963	3206
PKCLINC047_130007400	2084	963
PKCLINC047_130007500	5308	2084
PKCLINC047_130007600	535	5308
PKCLINC047_130007700	885	535
PKCLINC047_130007800	578	885
PKCLINC047_130007900	2343	578
PKCLINC047_130008000	869	2343
PKCLINC047_130008100	1688	869
PKCLINC047_130008200	4167	1688
PKCLINC047_130008300	2064	4167
PKCLINC047_130008400	311	2064
PKCLINC047_130008500	967	311
PKCLINC047_130008600	961	967
PKCLINC047_130008700	2961	961
PKCLINC047_130008800	446	2961
PKCLINC047_130008900	1057	446
PKCLINC047_130009000	930	1057
PKCLINC047_130009100	1503	930
PKCLINC047_130009200	2675	1503
PKCLINC047_130009300	4344	2675
PKCLINC047_130009500	1559	4344
PKCLINC047_130009600	4378	1559
PKCLINC047_130009700	1418	4378
PKCLINC047_130009800	8025	1418
PKCLINC047_130009900	2574	8025
PKCLINC047_130010000	15537	2574
PKCLINC047_130010300	2059	15537
PKCLINC047_130010400	1573	2059
PKCLINC047_130010500	1269	1573
PKCLINC047_130010600	5497	1269
PKCLINC047_130010800	1502	5497
PKCLINC047_130010900	2163	1502
PKCLINC047_130011000	480	2163
PKCLINC047_130011100	1056	480
PKCLINC047_130011200	2040	1056
PKCLINC047_130011300	5733	2040
PKCLINC047_130011400	835	5733
PKCLINC047_130011500	978	835
PKCLINC047_130011600	2796	978
PKCLINC047_130011700	2720	2796
PKCLINC047_130011800	1490	2720
PKCLINC047_130011900	1406	1490
PKCLINC047_130012000	522	1406
PKCLINC047_130012100	816	522
PKCLINC047_130012200	692	816
PKCLINC047_130012300	619	692
PKCLINC047_130012400	644	619
PKCLINC047_130012500	944	644
PKCLINC047_130012600	1103	944
PKCLINC047_130012700	1302	1103
PKCLINC047_130012800	2380	1302
PKCLINC047_130012900	495	2380
PKCLINC047_130013000	918	495
PKCLINC047_130013100	1008	918
PKCLINC047_130013200	966	1008
PKCLINC047_130013300	8143	966
PKCLINC047_130013400	2081	8143
PKCLINC047_130013500	1575	2081
PKCLINC047_130013600	1713	1575
PKCLINC047_130013700	999	1713
PKCLINC047_130013800	4620	999
PKCLINC047_130013900	1988	4620
PKCLINC047_130014000	829	1988
PKCLINC047_130014100	1093	829
PKCLINC047_130014200	38	1093
PKCLINC047_130014300	879	38
PKCLINC047_130014400	1870	879
PKCLINC047_130014500	4628	1870
PKCLINC047_130014600	1917	4628
PKCLINC047_130014700	3491	1917
PKCLINC047_130014800	4150	3491
PKCLINC047_130014900	695	4150
PKCLINC047_130015000	1780	695
PKCLINC047_130015100	887	1780
PKCLINC047_130015200	808	887
PKCLINC047_130015300	2088	808
PKCLINC047_130015400	3116	2088
PKCLINC047_130015500	1646	3116
PKCLINC047_130015600	749	1646
PKCLINC047_130015700	465	749
PKCLINC047_130015800	1303	465
PKCLINC047_130015900	3237	1303
PKCLINC047_130016000	1894	3237
PKCLINC047_130016100	2085	1894
PKCLINC047_130016200	1832	2085
PKCLINC047_130016300	2049	1832
PKCLINC047_130016400	1892	2049
PKCLINC047_130016500	4820	1892
PKCLINC047_130016700	2324	4820
PKCLINC047_130016800	1256	2324
PKCLINC047_130016900	4382	1256
PKCLINC047_130017000	27593	4382
PKCLINC047_130017100	3984	27593
PKCLINC047_130017200	1298	3984
PKCLINC047_130017300	1296	1298
PKCLINC047_130017400	1086	1296
PKCLINC047_130017500	902	1086
PKCLINC047_130017600	625	902
PKCLINC047_130017700	1207	625
PKCLINC047_130017800	1114	1207
PKCLINC047_130017900	2076	1114
PKCLINC047_130018000	1243	2076
PKCLINC047_130018100	779	1243
PKCLINC047_130018200	1097	779
PKCLINC047_130018300	1243	1097
PKCLINC047_130018400	1425	1243
PKCLINC047_130018500	3908	1425
PKCLINC047_130018600	1455	3908
PKCLINC047_130018700	1464	1455
PKCLINC047_130018800	2883	1464
PKCLINC047_130018900	4129	2883
PKCLINC047_130019000	919	4129
PKCLINC047_130019100	1800	919
PKCLINC047_130019200	770	1800
PKCLINC047_130019300	1076	770
PKCLINC047_130019400	3918	1076
PKCLINC047_130019500	2770	3918
PKCLINC047_130019600	1549	2770
PKCLINC047_130019700	293	1549
PKCLINC047_130019800	5254	293
PKCLINC047_130019900	1411	5254
PKCLINC047_130020000	981	1411
PKCLINC047_130020100	1732	981
PKCLINC047_130020200	1914	1732
PKCLINC047_130020300	791	1914
PKCLINC047_130020400	560	791
PKCLINC047_130020500	205	560
PKCLINC047_130020600	1187	205
PKCLINC047_130020700	170	1187
PKCLINC047_130020800	1975	170
PKCLINC047_130020900	115	1975
PKCLINC047_130021000	2902	115
PKCLINC047_130021100	553	2902
PKCLINC047_130021200	1983	553
PKCLINC047_130021300	634	1983
PKCLINC047_130021400	2074	634
PKCLINC047_130021500	1234	2074
PKCLINC047_130021600	1732	1234
PKCLINC047_130021700	4228	1732
PKCLINC047_130021800	1726	4228
PKCLINC047_130021900	710	1726
PKCLINC047_130022000	1449	710
PKCLINC047_130022100	929	1449
PKCLINC047_130022200	892	929
PKCLINC047_130022300	1973	892
PKCLINC047_130022400	1573	1973
PKCLINC047_130022500	962	1573
PKCLINC047_130022600	1370	962
PKCLINC047_130022700	116	1370
PKCLINC047_130022800	769	116
PKCLINC047_130022900	1501	769
PKCLINC047_130023000	1111	1501
PKCLINC047_130023100	1140	1111
PKCLINC047_130023200	1382	1140
PKCLINC047_130023300	215	1382
PKCLINC047_130023400	3090	215
PKCLINC047_130023500	947	3090
PKCLINC047_130023600	667	947
PKCLINC047_130023700	1014	667
PKCLINC047_130023800	733	1014
PKCLINC047_130023900	1363	733
PKCLINC047_130024000	661	1363
PKCLINC047_130024100	775	661
PKCLINC047_130024200	1053	775
PKCLINC047_130024300	3922	1053
PKCLINC047_130024400	16760	3922
PKCLINC047_130024700	1448	16760
PKCLINC047_130024800	1497	1448
PKCLINC047_130024900	3509	1497
PKCLINC047_130025000	2549	3509
PKCLINC047_130025100	833	2549
PKCLINC047_130025200	2458	833
PKCLINC047_130025300	812	2458
PKCLINC047_130025400	1692	812
PKCLINC047_130025500	3609	1692
PKCLINC047_130025600	597	3609
PKCLINC047_130025700	1342	597
PKCLINC047_130025800	5915	1342
PKCLINC047_130026000	1290	5915
PKCLINC047_130026100	1273	1290
PKCLINC047_130026200	205	1273
PKCLINC047_130026300	6391	205
PKCLINC047_130026500	1120	6391
PKCLINC047_130026600	2494	1120
PKCLINC047_130026700	291	2494
PKCLINC047_130026800	854	291
PKCLINC047_130026900	3985	854
PKCLINC047_130027100	1325	3985
PKCLINC047_130027200	1862	1325
PKCLINC047_130027300	2104	1862
PKCLINC047_130027400	759	2104
PKCLINC047_130027500	2917	759
PKCLINC047_130027600	2588	2917
PKCLINC047_130027700	10276	2588
PKCLINC047_130027900	1201	10276
PKCLINC047_130028000	1670	1201
PKCLINC047_130028100	1087	1670
PKCLINC047_130028200	1170	1087
PKCLINC047_130028300	3628	1170
PKCLINC047_130028400	22413	3628
PKCLINC047_130028500	6135	22413
PKCLINC047_130028600	2192	6135
PKCLINC047_130028700	5544	2192
PKCLINC047_130028800	3069	5544
PKCLINC047_130028900	2125	3069
PKCLINC047_130029000	2452	2125
PKCLINC047_130029100	2992	2452
PKCLINC047_130029200	4202	2992
PKCLINC047_130029300	3873	4202
PKCLINC047_130029400	58424	3873
PKCLINC047_130029700	10836	58424
PKCLINC047_130029900	2310	10836
PKCLINC047_130030000	6498	2310
PKCLINC047_130030200	7074	6498
PKCLINC047_130030400	3942	7074
PKCLINC047_130030500	2742	3942
PKCLINC047_130030600	1952	2742
PKCLINC047_130030700	21913	1952
PKCLINC047_130031200	3523	21913
PKCLINC047_130031300	1746	3523
PKCLINC047_130031400	771	1746
PKCLINC047_130031500	1968	771
PKCLINC047_130031600	898	1968
PKCLINC047_130031700	2004	898
PKCLINC047_130031800	2702	2004
PKCLINC047_130031900	132	2702
PKCLINC047_130032000	2372	132
PKCLINC047_130032100	1388	2372
PKCLINC047_130032200	3052	1388
PKCLINC047_130032300	1371	3052
PKCLINC047_130032400	201	1371
PKCLINC047_130032500	1093	201
PKCLINC047_130032600	914	1093
PKCLINC047_130032700	889	914
PKCLINC047_130032800	528	889
PKCLINC047_130032900	1155	528
PKCLINC047_130033000	304	1155
PKCLINC047_130033100	1501	304
PKCLINC047_130033200	2133	1501
PKCLINC047_130033300	381	2133
PKCLINC047_130033400	1121	381
PKCLINC047_130033500	1959	1121
PKCLINC047_130033600	328	1959
PKCLINC047_130033700	1294	328
PKCLINC047_130033800	8610	1294
PKCLINC047_130034000	2997	8610
PKCLINC047_130034100	588	2997
PKCLINC047_130034200	1345	588
PKCLINC047_130034300	919	1345
PKCLINC047_130034400	171	919
PKCLINC047_130034500	1672	171
PKCLINC047_130034600	562	1672
PKCLINC047_130034700	5520	562
PKCLINC047_130034800	20012	5520
PKCLINC047_130035200	1075	20012
PKCLINC047_130035300	2014	1075
PKCLINC047_130035400	388	2014
PKCLINC047_130035500	1361	388
