#gene_name	#distance_next_to_gene_after_end	#distance_before_to_gene
PKA1H1_STAND_110051800	321	509
PKA1H1_STAND_110051900	687	321
PKA1H1_STAND_110052000	18012	687
PKA1H1_STAND_110052300	526	18012
PKA1H1_STAND_110052400	541	526
PKA1H1_STAND_110052500	14190	541
PKA1H1_STAND_110052700	4622	14190
PKA1H1_STAND_110052800	8290	4622
PKA1H1_STAND_110053000	768	8290
PKA1H1_STAND_110053100	479	768
PKA1H1_STAND_110053200	10569	479
PKA1H1_STAND_110053400	3217	10569
PKA1H1_STAND_110053500	1684	3217
PKA1H1_STAND_110053600	542	1684
PKA1H1_STAND_110053700	3250	542
PKA1H1_STAND_110053800	7298	3250
PKA1H1_STAND_110054100	765	7298
PKA1H1_STAND_110054200	2789	765
PKA1H1_STAND_110054300	605	2789
PKA1H1_STAND_110054400	968	605
PKA1H1_STAND_110054500	1007	968
PKA1H1_STAND_110054600	1155	1007
PKA1H1_STAND_110054700	1621	1155
PKA1H1_STAND_110054800	6423	1621
PKA1H1_STAND_110054900	4016	6423
PKA1H1_STAND_110055000	2643	4016
PKA1H1_STAND_110055100	6885	2643
PKA1H1_STAND_110055200	3165	6885
PKA1H1_STAND_110055300	1869	3165
PKA1H1_STAND_110055400	4967	1869
PKA1H1_STAND_110055500	3720	4967
PKA1H1_STAND_110055600	2290	3720
PKA1H1_STAND_110055700	4113	2290
PKA1H1_STAND_110055800	4895	4113
PKA1H1_STAND_110055900	1389	4895
PKA1H1_STAND_110056000	18907	1389
PKA1H1_STAND_110056300	0	18907
PKA1H1_STAND_120005000	1717	0
PKA1H1_STAND_120005100	17714	1717
PKA1H1_STAND_120005300	1183	17714
PKA1H1_STAND_120005400	3044	1183
PKA1H1_STAND_120005500	956	3044
PKA1H1_STAND_120005600	1401	956
PKA1H1_STAND_120005700	1540	1401
PKA1H1_STAND_120005800	1057	1540
PKA1H1_STAND_120005900	3894	1057
PKA1H1_STAND_120006100	413	3894
PKA1H1_STAND_120006200	4468	413
PKA1H1_STAND_120006400	987	4468
PKA1H1_STAND_120006500	18634	987
PKA1H1_STAND_120006700	882	18634
PKA1H1_STAND_120006800	1425	882
PKA1H1_STAND_120006900	740	1425
PKA1H1_STAND_120007000	166	740
PKA1H1_STAND_120007100	481	166
PKA1H1_STAND_120007200	1013	481
PKA1H1_STAND_120007300	1112	1013
PKA1H1_STAND_120007400	13119	1112
PKA1H1_STAND_120007600	2917	13119
PKA1H1_STAND_120007700	299	2917
PKA1H1_STAND_120007800	826	299
PKA1H1_STAND_120007900	13483	826
PKA1H1_STAND_120008200	2249	13483
PKA1H1_STAND_120008300	1422	2249
PKA1H1_STAND_120008400	1050	1422
PKA1H1_STAND_120008500	1970	1050
PKA1H1_STAND_120008600	716	1970
PKA1H1_STAND_120008700	1364	716
PKA1H1_STAND_120008800	5257	1364
PKA1H1_STAND_120009000	15814	5257
PKA1H1_STAND_120009200	490	15814
PKA1H1_STAND_120009300	8129	490
PKA1H1_STAND_120009500	4973	8129
PKA1H1_STAND_120009700	2770	4973
PKA1H1_STAND_120009800	991	2770
PKA1H1_STAND_120009900	2344	991
PKA1H1_STAND_120010000	552	2344
PKA1H1_STAND_120010100	1609	552
PKA1H1_STAND_120010200	2129	1609
PKA1H1_STAND_120010300	1178	2129
PKA1H1_STAND_120010400	99	1178
PKA1H1_STAND_120010500	1102	99
PKA1H1_STAND_120010600	1597	1102
PKA1H1_STAND_120010700	2682	1597
PKA1H1_STAND_120010900	24622	2682
PKA1H1_STAND_120011200	3341	24622
PKA1H1_STAND_120011300	4063	3341
PKA1H1_STAND_120011400	1704	4063
PKA1H1_STAND_120011500	9248	1704
PKA1H1_STAND_120011700	2483	9248
PKA1H1_STAND_120011800	995	2483
PKA1H1_STAND_120011900	2024	995
PKA1H1_STAND_120012000	1518	2024
PKA1H1_STAND_120012100	1662	1518
PKA1H1_STAND_120012200	4930	1662
PKA1H1_STAND_120012400	1247	4930
PKA1H1_STAND_120012500	109	1247
PKA1H1_STAND_120012600	7874	109
PKA1H1_STAND_120012900	568	7874
PKA1H1_STAND_120013000	171	568
PKA1H1_STAND_120013100	392	171
PKA1H1_STAND_120013200	7554	392
PKA1H1_STAND_120013400	257	7554
PKA1H1_STAND_120013500	412	257
PKA1H1_STAND_120013600	2380	412
PKA1H1_STAND_120013800	5410	2380
PKA1H1_STAND_120014000	1512	5410
PKA1H1_STAND_120014100	1260	1512
PKA1H1_STAND_120014200	9188	1260
PKA1H1_STAND_120014400	2227	9188
PKA1H1_STAND_120014500	3132	2227
PKA1H1_STAND_120014600	965	3132
PKA1H1_STAND_120014700	285	965
PKA1H1_STAND_120014800	1182	285
PKA1H1_STAND_120014900	7126	1182
PKA1H1_STAND_120015100	671	7126
PKA1H1_STAND_120015200	9432	671
PKA1H1_STAND_120015400	374	9432
PKA1H1_STAND_120015500	67	374
PKA1H1_STAND_120015600	211	67
PKA1H1_STAND_120015700	1778	211
PKA1H1_STAND_120015800	2781	1778
PKA1H1_STAND_120015900	682	2781
PKA1H1_STAND_120016000	2529	682
PKA1H1_STAND_120016100	1651	2529
PKA1H1_STAND_120016200	13971	1651
PKA1H1_STAND_120016400	727	13971
PKA1H1_STAND_120016500	1413	727
PKA1H1_STAND_120016600	2047	1413
PKA1H1_STAND_120016700	6419	2047
PKA1H1_STAND_120016900	11129	6419
PKA1H1_STAND_120017100	1056	11129
PKA1H1_STAND_120017200	6264	1056
PKA1H1_STAND_120017300	920	6264
PKA1H1_STAND_120017400	6907	920
PKA1H1_STAND_120017500	9884	6907
PKA1H1_STAND_120017700	4818	9884
PKA1H1_STAND_120017800	1033	4818
PKA1H1_STAND_120017900	935	1033
PKA1H1_STAND_120018000	2119	935
PKA1H1_STAND_120018100	696	2119
PKA1H1_STAND_120018200	1135	696
PKA1H1_STAND_120018300	356	1135
PKA1H1_STAND_120018400	1105	356
PKA1H1_STAND_120018500	1138	1105
PKA1H1_STAND_120018600	745	1138
PKA1H1_STAND_120018700	1079	745
PKA1H1_STAND_120018800	1627	1079
PKA1H1_STAND_120018900	4097	1627
PKA1H1_STAND_120019000	121	4097
PKA1H1_STAND_120019100	1259	121
PKA1H1_STAND_120019200	3367	1259
PKA1H1_STAND_120019400	8226	3367
PKA1H1_STAND_120019500	10374	8226
PKA1H1_STAND_120019700	1631	10374
PKA1H1_STAND_120019800	2175	1631
PKA1H1_STAND_120019900	1050	2175
PKA1H1_STAND_120020000	1442	1050
PKA1H1_STAND_120020100	1835	1442
PKA1H1_STAND_120020200	416	1835
PKA1H1_STAND_120020300	757	416
PKA1H1_STAND_120020400	4544	757
PKA1H1_STAND_120020500	536	4544
PKA1H1_STAND_120020600	1532	536
PKA1H1_STAND_120020700	311	1532
PKA1H1_STAND_120020800	1117	311
PKA1H1_STAND_120020900	3713	1117
PKA1H1_STAND_120021000	1100	3713
PKA1H1_STAND_120021100	2410	1100
PKA1H1_STAND_120021200	1692	2410
PKA1H1_STAND_120021300	12837	1692
PKA1H1_STAND_120021500	85	12837
PKA1H1_STAND_120021600	1522	85
PKA1H1_STAND_120021700	283	1522
PKA1H1_STAND_120021800	5607	283
PKA1H1_STAND_120022000	964	5607
PKA1H1_STAND_120022100	762	964
PKA1H1_STAND_120022200	1174	762
PKA1H1_STAND_120022300	718	1174
PKA1H1_STAND_120022400	4208	718
PKA1H1_STAND_120022600	1986	4208
PKA1H1_STAND_120022700	23103	1986
PKA1H1_STAND_120022900	1668	23103
PKA1H1_STAND_120023000	930	1668
PKA1H1_STAND_120023100	4703	930
PKA1H1_STAND_120023200	1802	4703
PKA1H1_STAND_120023300	1573	1802
PKA1H1_STAND_120023400	4512	1573
PKA1H1_STAND_120023500	9941	4512
PKA1H1_STAND_120023600	10224	9941
PKA1H1_STAND_120023700	18949	10224
PKA1H1_STAND_120024100	1010	18949
PKA1H1_STAND_120024200	3540	1010
PKA1H1_STAND_120024300	1435	3540
PKA1H1_STAND_120024400	994	1435
PKA1H1_STAND_120024500	218	994
PKA1H1_STAND_120024600	471	218
PKA1H1_STAND_120024700	1314	471
PKA1H1_STAND_120024800	1358	1314
PKA1H1_STAND_120024900	1234	1358
PKA1H1_STAND_120025000	743	1234
PKA1H1_STAND_120025100	1503	743
PKA1H1_STAND_120025200	925	1503
PKA1H1_STAND_120025300	1737	925
PKA1H1_STAND_120025400	1163	1737
PKA1H1_STAND_120025500	743	1163
PKA1H1_STAND_120025600	2848	743
PKA1H1_STAND_120025800	1759	2848
PKA1H1_STAND_120025900	1087	1759
PKA1H1_STAND_120026000	9965	1087
PKA1H1_STAND_120026200	1258	9965
PKA1H1_STAND_120026300	1620	1258
PKA1H1_STAND_120026400	362	1620
PKA1H1_STAND_120026500	1447	362
PKA1H1_STAND_120026600	1787	1447
PKA1H1_STAND_120026700	1542	1787
PKA1H1_STAND_120026800	2152	1542
PKA1H1_STAND_120026900	3389	2152
PKA1H1_STAND_120027100	1694	3389
PKA1H1_STAND_120027200	1917	1694
PKA1H1_STAND_120027300	909	1917
PKA1H1_STAND_120027400	1752	909
PKA1H1_STAND_120027500	4054	1752
PKA1H1_STAND_120027700	1828	4054
PKA1H1_STAND_120027800	1593	1828
PKA1H1_STAND_120027900	1858	1593
PKA1H1_STAND_120028000	11896	1858
PKA1H1_STAND_120028300	1302	11896
PKA1H1_STAND_120028400	202	1302
PKA1H1_STAND_120028500	309	202
PKA1H1_STAND_120028600	1516	309
PKA1H1_STAND_120028700	14439	1516
PKA1H1_STAND_120028900	7317	14439
PKA1H1_STAND_120029100	1751	7317
PKA1H1_STAND_120029200	12520	1751
PKA1H1_STAND_120029400	2910	12520
PKA1H1_STAND_120029500	708	2910
PKA1H1_STAND_120029600	1900	708
PKA1H1_STAND_120029700	1159	1900
PKA1H1_STAND_120029800	2705	1159
PKA1H1_STAND_120029900	4402	2705
PKA1H1_STAND_120030000	1695	4402
PKA1H1_STAND_120030100	482	1695
PKA1H1_STAND_120030200	2317	482
PKA1H1_STAND_120030300	992	2317
PKA1H1_STAND_120030400	237	992
PKA1H1_STAND_120030500	1013	237
PKA1H1_STAND_120030600	1129	1013
PKA1H1_STAND_120030700	3621	1129
PKA1H1_STAND_120030800	700	3621
PKA1H1_STAND_120030900	8984	700
PKA1H1_STAND_120031100	956	8984
PKA1H1_STAND_120031200	4260	956
PKA1H1_STAND_120031300	27991	4260
PKA1H1_STAND_120031600	1374	27991
PKA1H1_STAND_120031700	3045	1374
PKA1H1_STAND_120031800	3210	3045
PKA1H1_STAND_120031900	1458	3210
PKA1H1_STAND_120032000	1697	1458
PKA1H1_STAND_120032100	1528	1697
PKA1H1_STAND_120032200	1336	1528
PKA1H1_STAND_120032300	1037	1336
PKA1H1_STAND_120032400	5796	1037
PKA1H1_STAND_120032700	2402	5796
PKA1H1_STAND_120032800	2455	2402
PKA1H1_STAND_120032900	623	2455
PKA1H1_STAND_120033000	689	623
PKA1H1_STAND_120033100	1547	689
PKA1H1_STAND_120033200	1532	1547
PKA1H1_STAND_120033300	1224	1532
PKA1H1_STAND_120033400	9539	1224
PKA1H1_STAND_120033600	6881	9539
PKA1H1_STAND_120033800	908	6881
PKA1H1_STAND_120033900	860	908
PKA1H1_STAND_120034000	4286	860
PKA1H1_STAND_120034200	138	4286
PKA1H1_STAND_120034300	961	138
PKA1H1_STAND_120034400	13091	961
PKA1H1_STAND_120034600	934	13091
PKA1H1_STAND_120034700	2672	934
PKA1H1_STAND_120034800	262	2672
PKA1H1_STAND_120034900	3073	262
PKA1H1_STAND_120035100	3443	3073
PKA1H1_STAND_120035200	1689	3443
PKA1H1_STAND_120035300	3331	1689
PKA1H1_STAND_120035400	1315	3331
PKA1H1_STAND_120035500	1295	1315
PKA1H1_STAND_120035600	631	1295
PKA1H1_STAND_120035700	1855	631
PKA1H1_STAND_120035800	4387	1855
PKA1H1_STAND_120035900	1457	4387
PKA1H1_STAND_120036000	4274	1457
PKA1H1_STAND_120036100	356	4274
PKA1H1_STAND_120036200	1068	356
PKA1H1_STAND_120036300	693	1068
PKA1H1_STAND_120036400	1291	693
PKA1H1_STAND_120036500	9669	1291
PKA1H1_STAND_120036700	1097	9669
PKA1H1_STAND_120036800	127	1097
PKA1H1_STAND_120036900	5512	127
PKA1H1_STAND_120037100	5064	5512
PKA1H1_STAND_120037300	1256	5064
PKA1H1_STAND_120037400	1342	1256
PKA1H1_STAND_120037500	1759	1342
PKA1H1_STAND_120037600	9963	1759
PKA1H1_STAND_120037700	7092	9963
PKA1H1_STAND_120037900	2460	7092
PKA1H1_STAND_120038000	2777	2460
PKA1H1_STAND_120038100	1647	2777
PKA1H1_STAND_120038200	1200	1647
PKA1H1_STAND_120038300	631	1200
PKA1H1_STAND_120038400	1244	631
PKA1H1_STAND_120038500	12101	1244
PKA1H1_STAND_120038700	3376	12101
PKA1H1_STAND_120038800	7316	3376
PKA1H1_STAND_120039000	7020	7316
PKA1H1_STAND_120039200	2415	7020
PKA1H1_STAND_120039300	2771	2415
PKA1H1_STAND_120039400	1654	2771
PKA1H1_STAND_120039500	1113	1654
PKA1H1_STAND_120039600	388	1113
PKA1H1_STAND_120039700	1923	388
PKA1H1_STAND_120039800	414	1923
PKA1H1_STAND_120039900	1139	414
PKA1H1_STAND_120040000	841	1139
PKA1H1_STAND_120040100	934	841
PKA1H1_STAND_120040200	3396	934
PKA1H1_STAND_120040300	756	3396
PKA1H1_STAND_120040400	1550	756
PKA1H1_STAND_120040500	2356	1550
PKA1H1_STAND_120040600	997	2356
PKA1H1_STAND_120040700	4064	997
PKA1H1_STAND_120040800	977	4064
PKA1H1_STAND_120040900	2801	977
PKA1H1_STAND_120041000	4845	2801
PKA1H1_STAND_120041200	1598	4845
PKA1H1_STAND_120041300	4465	1598
PKA1H1_STAND_120041400	1763	4465
PKA1H1_STAND_120041500	1498	1763
PKA1H1_STAND_120041600	7096	1498
PKA1H1_STAND_120041700	612	7096
PKA1H1_STAND_120041800	2592	612
PKA1H1_STAND_120041900	1074	2592
PKA1H1_STAND_120042000	1308	1074
PKA1H1_STAND_120042100	1187	1308
PKA1H1_STAND_120042200	954	1187
PKA1H1_STAND_120042300	677	954
PKA1H1_STAND_120042400	3232	677
PKA1H1_STAND_120042500	1329	3232
PKA1H1_STAND_120042600	789	1329
PKA1H1_STAND_120042700	2320	789
PKA1H1_STAND_120042800	1361	2320
PKA1H1_STAND_120042900	1199	1361
PKA1H1_STAND_120043000	1695	1199
PKA1H1_STAND_120043100	23329	1695
PKA1H1_STAND_120043300	831	23329
PKA1H1_STAND_120043400	1425	831
PKA1H1_STAND_120043500	2030	1425
PKA1H1_STAND_120043600	15065	2030
PKA1H1_STAND_120044000	836	15065
PKA1H1_STAND_120044100	2027	836
PKA1H1_STAND_120044200	17212	2027
PKA1H1_STAND_120044500	341	17212
PKA1H1_STAND_120044600	6899	341
PKA1H1_STAND_120044700	3243	6899
PKA1H1_STAND_120044800	12605	3243
PKA1H1_STAND_120045000	1073	12605
PKA1H1_STAND_120045100	1186	1073
PKA1H1_STAND_120045200	907	1186
PKA1H1_STAND_120045300	465	907
PKA1H1_STAND_120045400	2842	465
PKA1H1_STAND_120045600	3841	2842
PKA1H1_STAND_120045700	958	3841
PKA1H1_STAND_120045800	880	958
PKA1H1_STAND_120045900	2432	880
PKA1H1_STAND_120046000	2923	2432
PKA1H1_STAND_120046100	5644	2923
PKA1H1_STAND_120046200	1948	5644
PKA1H1_STAND_120046300	263	1948
PKA1H1_STAND_120046400	1257	263
PKA1H1_STAND_120046500	3577	1257
PKA1H1_STAND_120046600	397	3577
PKA1H1_STAND_120046700	1407	397
PKA1H1_STAND_120046800	3336	1407
PKA1H1_STAND_120046900	631	3336
PKA1H1_STAND_120047000	3187	631
PKA1H1_STAND_120047100	14160	3187
PKA1H1_STAND_120047400	3620	14160
PKA1H1_STAND_120047500	1356	3620
PKA1H1_STAND_120047600	1193	1356
PKA1H1_STAND_120047700	6641	1193
PKA1H1_STAND_120047800	1304	6641
PKA1H1_STAND_120047900	6403	1304
PKA1H1_STAND_120048100	7222	6403
PKA1H1_STAND_120048200	1273	7222
PKA1H1_STAND_120048300	1915	1273
PKA1H1_STAND_120048400	8353	1915
PKA1H1_STAND_120048600	1205	8353
PKA1H1_STAND_120048700	1684	1205
PKA1H1_STAND_120048800	771	1684
PKA1H1_STAND_120048900	3508	771
PKA1H1_STAND_120049000	1448	3508
PKA1H1_STAND_120049100	3146	1448
PKA1H1_STAND_120049200	1082	3146
PKA1H1_STAND_120049300	239	1082
PKA1H1_STAND_120049400	16893	239
PKA1H1_STAND_120049700	2457	16893
PKA1H1_STAND_120049800	526	2457
PKA1H1_STAND_120049900	1786	526
PKA1H1_STAND_120050000	709	1786
PKA1H1_STAND_120050100	5543	709
PKA1H1_STAND_120050300	1182	5543
PKA1H1_STAND_120050400	565	1182
PKA1H1_STAND_120050500	9537	565
PKA1H1_STAND_120050700	2392	9537
PKA1H1_STAND_120050800	3079	2392
PKA1H1_STAND_120050900	3359	3079
PKA1H1_STAND_120051000	2309	3359
PKA1H1_STAND_120051100	3743	2309
PKA1H1_STAND_120051200	2087	3743
PKA1H1_STAND_120051300	2196	2087
PKA1H1_STAND_120051400	8017	2196
PKA1H1_STAND_120051600	2751	8017
PKA1H1_STAND_120051700	3705	2751
PKA1H1_STAND_120051800	1328	3705
PKA1H1_STAND_120051900	3049	1328
PKA1H1_STAND_120052000	16131	3049
PKA1H1_STAND_120052100	2032	16131
PKA1H1_STAND_120052200	2034	2032
PKA1H1_STAND_120052300	4834	2034
PKA1H1_STAND_120052400	3349	4834
PKA1H1_STAND_120052500	3050	3349
PKA1H1_STAND_120052600	5218	3050
PKA1H1_STAND_120052800	2112	5218
PKA1H1_STAND_120052900	1571	2112
PKA1H1_STAND_120053000	2042	1571
PKA1H1_STAND_120053100	4174	2042
PKA1H1_STAND_120053300	1635	4174
PKA1H1_STAND_120053400	7057	1635
PKA1H1_STAND_120053600	611	7057
PKA1H1_STAND_120053700	1461	611
PKA1H1_STAND_120053800	2960	1461
PKA1H1_STAND_120053900	1938	2960
PKA1H1_STAND_120054000	3922	1938
PKA1H1_STAND_120054100	844	3922
PKA1H1_STAND_120054200	1488	844
PKA1H1_STAND_120054300	9316	1488
PKA1H1_STAND_120054500	1480	9316
PKA1H1_STAND_120054600	290	1480
PKA1H1_STAND_120054700	1262	290
PKA1H1_STAND_120054800	3204	1262
PKA1H1_STAND_120054900	3326	3204
PKA1H1_STAND_120055100	987	3326
PKA1H1_STAND_120055200	1182	987
PKA1H1_STAND_120055300	624	1182
PKA1H1_STAND_120055400	701	624
PKA1H1_STAND_120055500	814	701
PKA1H1_STAND_120055600	1210	814
PKA1H1_STAND_120055700	625	1210
PKA1H1_STAND_120055800	9816	625
PKA1H1_STAND_120056000	944	9816
PKA1H1_STAND_120056100	7268	944
PKA1H1_STAND_120056300	469	7268
PKA1H1_STAND_120056400	879	469
PKA1H1_STAND_120056500	568	879
PKA1H1_STAND_120056600	1345	568
PKA1H1_STAND_120056700	376	1345
PKA1H1_STAND_120056800	1624	376
PKA1H1_STAND_120056900	6438	1624
PKA1H1_STAND_120057000	7269	6438
PKA1H1_STAND_120057200	1941	7269
PKA1H1_STAND_120057300	1116	1941
PKA1H1_STAND_120057400	6817	1116
PKA1H1_STAND_120057600	697	6817
PKA1H1_STAND_120057700	6329	697
PKA1H1_STAND_120057800	4075	6329
PKA1H1_STAND_120057900	1775	4075
PKA1H1_STAND_120058000	1461	1775
PKA1H1_STAND_120058100	2203	1461
PKA1H1_STAND_120058200	1176	2203
PKA1H1_STAND_120058300	1331	1176
PKA1H1_STAND_120058400	464	1331
PKA1H1_STAND_120058500	2843	464
PKA1H1_STAND_120058600	1185	2843
PKA1H1_STAND_120058700	2599	1185
PKA1H1_STAND_120058800	1270	2599
PKA1H1_STAND_120058900	3438	1270
PKA1H1_STAND_120059000	1300	3438
PKA1H1_STAND_120059100	3157	1300
PKA1H1_STAND_120059300	9646	3157
PKA1H1_STAND_120059400	2024	9646
PKA1H1_STAND_120059500	576	2024
PKA1H1_STAND_120059600	981	576
PKA1H1_STAND_120059700	1059	981
PKA1H1_STAND_120059800	6731	1059
PKA1H1_STAND_120060000	773	6731
PKA1H1_STAND_120060100	2624	773
PKA1H1_STAND_120060200	831	2624
PKA1H1_STAND_120060300	2851	831
PKA1H1_STAND_120060400	2746	2851
PKA1H1_STAND_120060500	1182	2746
PKA1H1_STAND_120060600	5798	1182
PKA1H1_STAND_120060800	194	5798
PKA1H1_STAND_120060900	9868	194
PKA1H1_STAND_120061100	1336	9868
PKA1H1_STAND_120061200	526	1336
PKA1H1_STAND_120061300	604	526
PKA1H1_STAND_120061400	1694	604
PKA1H1_STAND_120061500	6868	1694
PKA1H1_STAND_120061600	2036	6868
PKA1H1_STAND_120061700	595	2036
PKA1H1_STAND_120061800	2675	595
PKA1H1_STAND_120061900	2161	2675
PKA1H1_STAND_120062000	19393	2161
PKA1H1_STAND_120062200	3492	19393
PKA1H1_STAND_120062300	1483	3492
PKA1H1_STAND_120062400	188	1483
PKA1H1_STAND_120062500	1077	188
PKA1H1_STAND_120062600	8493	1077
PKA1H1_STAND_120062800	4893	8493
PKA1H1_STAND_120062900	2623	4893
PKA1H1_STAND_120063000	12220	2623
PKA1H1_STAND_120063100	1032	12220
PKA1H1_STAND_120063200	2001	1032
PKA1H1_STAND_120063300	802	2001
PKA1H1_STAND_120063400	7060	802
PKA1H1_STAND_120063600	1158	7060
PKA1H1_STAND_120063700	814	1158
PKA1H1_STAND_120063800	610	814
PKA1H1_STAND_120063900	4090	610
PKA1H1_STAND_120064000	2929	4090
PKA1H1_STAND_120064100	1948	2929
PKA1H1_STAND_120064200	889	1948
PKA1H1_STAND_120064300	882	889
PKA1H1_STAND_120064400	1321	882
PKA1H1_STAND_120064500	1707	1321
PKA1H1_STAND_120064600	1942	1707
PKA1H1_STAND_120064700	1238	1942
PKA1H1_STAND_120064800	1063	1238
PKA1H1_STAND_120064900	2986	1063
PKA1H1_STAND_120065000	4495	2986
PKA1H1_STAND_120065100	2590	4495
PKA1H1_STAND_120065200	2141	2590
PKA1H1_STAND_120065300	5723	2141
PKA1H1_STAND_120065500	1090	5723
PKA1H1_STAND_120065600	1520	1090
PKA1H1_STAND_120065700	383	1520
PKA1H1_STAND_120065800	1016	383
PKA1H1_STAND_120065900	1174	1016
PKA1H1_STAND_120066000	1462	1174
PKA1H1_STAND_120066100	3692	1462
PKA1H1_STAND_120066200	108	3692
PKA1H1_STAND_120066300	518	108
PKA1H1_STAND_120066400	639	518
PKA1H1_STAND_120066500	675	639
PKA1H1_STAND_120066600	2134	675
PKA1H1_STAND_120066700	9192	2134
PKA1H1_STAND_120066800	2434	9192
PKA1H1_STAND_120066900	2678	2434
PKA1H1_STAND_120067000	784	2678
PKA1H1_STAND_120067100	9233	784
PKA1H1_STAND_120067400	4448	9233
PKA1H1_STAND_120067600	3403	4448
PKA1H1_STAND_120067700	962	3403
PKA1H1_STAND_120067800	1945	962
PKA1H1_STAND_120067900	1322	1945
PKA1H1_STAND_120068000	3212	1322
PKA1H1_STAND_120068100	169	3212
PKA1H1_STAND_120068200	92	169
PKA1H1_STAND_120068300	1614	92
PKA1H1_STAND_120068400	3814	1614
PKA1H1_STAND_120068500	8574	3814
PKA1H1_STAND_120068800	488	8574
PKA1H1_STAND_120068900	936	488
PKA1H1_STAND_120069000	1075	936
PKA1H1_STAND_120069100	5918	1075
PKA1H1_STAND_120069300	690	5918
PKA1H1_STAND_120069400	1066	690
PKA1H1_STAND_120069500	2183	1066
PKA1H1_STAND_120069700	1203	2183
PKA1H1_STAND_120069800	897	1203
PKA1H1_STAND_120069900	4189	897
PKA1H1_STAND_120070000	884	4189
PKA1H1_STAND_120070100	734	884
PKA1H1_STAND_120070200	229	734
PKA1H1_STAND_120070300	1044	229
PKA1H1_STAND_120070400	3028	1044
PKA1H1_STAND_120070500	1759	3028
PKA1H1_STAND_120070600	1000	1759
PKA1H1_STAND_120070700	962	1000
PKA1H1_STAND_120070800	1803	962
PKA1H1_STAND_120070900	5463	1803
PKA1H1_STAND_120071100	1822	5463
PKA1H1_STAND_120071200	9938	1822
PKA1H1_STAND_120071500	1429	9938
PKA1H1_STAND_120071600	542	1429
PKA1H1_STAND_120071700	819	542
PKA1H1_STAND_120071800	1555	819
PKA1H1_STAND_120071900	7604	1555
PKA1H1_STAND_120072100	841	7604
PKA1H1_STAND_120072200	1151	841
PKA1H1_STAND_120072300	736	1151
PKA1H1_STAND_120072400	1654	736
PKA1H1_STAND_120072500	985	1654
PKA1H1_STAND_120072600	140	985
PKA1H1_STAND_120072700	756	140
PKA1H1_STAND_120072800	77	756
PKA1H1_STAND_120072900	9503	77
PKA1H1_STAND_120073200	1418	9503
PKA1H1_STAND_120073300	1913	1418
PKA1H1_STAND_120073400	1341	1913
PKA1H1_STAND_120073500	597	1341
PKA1H1_STAND_120073600	1132	597
PKA1H1_STAND_120073700	1033	1132
PKA1H1_STAND_120073800	1560	1033
PKA1H1_STAND_120073900	1558	1560
PKA1H1_STAND_120074000	2980	1558
PKA1H1_STAND_120074200	2287	2980
PKA1H1_STAND_120074300	910	2287
PKA1H1_STAND_120074400	5805	910
PKA1H1_STAND_120074600	1740	5805
PKA1H1_STAND_120074700	107	1740
PKA1H1_STAND_120074800	342	107
PKA1H1_STAND_120074900	777	342
PKA1H1_STAND_120075000	512	777
PKA1H1_STAND_120075100	615	512
PKA1H1_STAND_120075200	2288	615
PKA1H1_STAND_120075300	4561	2288
PKA1H1_STAND_120075500	7503	4561
PKA1H1_STAND_120075600	2984	7503
PKA1H1_STAND_120075700	1004	2984
PKA1H1_STAND_120075800	2298	1004
PKA1H1_STAND_120075900	8653	2298
PKA1H1_STAND_120076100	121	8653
PKA1H1_STAND_120076200	3179	121
PKA1H1_STAND_120076300	20448	3179
PKA1H1_STAND_120076600	4934	20448
PKA1H1_STAND_120076700	0	4934
PKA1H1_STAND_130005000	401	0
PKA1H1_STAND_130005100	213	401
PKA1H1_STAND_130005200	15800	213
PKA1H1_STAND_130005400	2730	15800
PKA1H1_STAND_130005500	1848	2730
PKA1H1_STAND_130005600	2479	1848
PKA1H1_STAND_130005700	4064	2479
PKA1H1_STAND_130005800	2369	4064
PKA1H1_STAND_130005900	2411	2369
PKA1H1_STAND_130006000	3841	2411
PKA1H1_STAND_130006100	4651	3841
PKA1H1_STAND_130006200	3729	4651
PKA1H1_STAND_130006300	3075	3729
PKA1H1_STAND_130006400	4417	3075
PKA1H1_STAND_130006500	2060	4417
PKA1H1_STAND_130006600	5233	2060
PKA1H1_STAND_130006800	1959	5233
PKA1H1_STAND_130006900	5905	1959
PKA1H1_STAND_130007200	620	5905
PKA1H1_STAND_130007300	811	620
PKA1H1_STAND_130007400	2376	811
PKA1H1_STAND_130007500	116	2376
PKA1H1_STAND_130007600	1027	116
PKA1H1_STAND_130007700	12335	1027
PKA1H1_STAND_130007900	960	12335
PKA1H1_STAND_130008000	2097	960
PKA1H1_STAND_130008100	5329	2097
PKA1H1_STAND_130008200	533	5329
PKA1H1_STAND_130008300	917	533
PKA1H1_STAND_130008400	554	917
PKA1H1_STAND_130008500	2333	554
PKA1H1_STAND_130008600	893	2333
PKA1H1_STAND_130008700	1696	893
PKA1H1_STAND_130008800	4217	1696
PKA1H1_STAND_130008900	2076	4217
PKA1H1_STAND_130009000	3964	2076
PKA1H1_STAND_130009200	955	3964
PKA1H1_STAND_130009300	2948	955
PKA1H1_STAND_130009400	449	2948
PKA1H1_STAND_130009500	1067	449
PKA1H1_STAND_130009600	901	1067
PKA1H1_STAND_130009700	1500	901
PKA1H1_STAND_130009800	2718	1500
PKA1H1_STAND_130009900	1530	2718
PKA1H1_STAND_130010000	4263	1530
