#gene_name	#distance_next_to_gene_after_end	#distance_before_to_gene
PKNH_1253700	1183	2205
PKNH_1253800	1348	1183
PKNH_1253900	466	1348
PKNH_1254000	2849	466
PKNH_1254100	4026	2849
PKNH_1254200	1274	4026
PKNH_1254300	3448	1274
PKNH_1254400	1306	3448
PKNH_1254500	413	1306
PKNH_1254600	1043	413
PKNH_1254700	2534	1043
PKNH_1254800	2029	2534
PKNH_1254900	577	2029
PKNH_1255000	985	577
PKNH_1255100	1054	985
PKNH_1255200	3320	1054
PKNH_1255300	1187	3320
PKNH_1255400	777	1187
PKNH_1255500	2637	777
PKNH_1255600	834	2637
PKNH_1255700	2862	834
PKNH_1255800	2111	2862
PKNH_1255900	1181	2111
PKNH_1256000	1481	1181
PKNH_1256100	2654	1481
PKNH_1256200	148	2654
PKNH_1256300	1578	148
PKNH_1256400	3665	1578
PKNH_1256500	1340	3665
PKNH_1256600	525	1340
PKNH_1256700	605	525
PKNH_1256800	1702	605
PKNH_1256900	6890	1702
PKNH_1257000	2036	6890
PKNH_1257100	595	2036
PKNH_1257200	2675	595
PKNH_1257300	2165	2675
PKNH_1257400	1345	2165
PKNH_1257500	3128	1345
PKNH_1257600	3496	3128
PKNH_1257700	1486	3496
PKNH_1257800	188	1486
PKNH_1257900	1081	188
PKNH_1258000	3422	1081
PKNH_1258100	2350	3422
PKNH_1258200	4912	2350
PKNH_1258300	2630	4912
PKNH_1258400	3221	2630
PKNH_1258500	1032	3221
PKNH_1258600	2010	1032
PKNH_1258700	803	2010
PKNH_1258800	3007	803
PKNH_1258900	2781	3007
PKNH_1259000	1154	2781
PKNH_1259100	817	1154
PKNH_1259200	614	817
PKNH_1259300	4102	614
PKNH_1259400	2936	4102
PKNH_1259500	1949	2936
PKNH_1259600	888	1949
PKNH_1259700	885	888
PKNH_1259800	1323	885
PKNH_1259900	1711	1323
PKNH_1260000	-819	1711
PKNH_1260100	2688	-819
PKNH_1260200	1240	2688
PKNH_1260300	1065	1240
PKNH_1260400	2990	1065
PKNH_1260500	4503	2990
PKNH_1260600	2602	4503
PKNH_1260700	2146	2602
PKNH_1260800	1066	2146
PKNH_1260900	1167	1066
PKNH_1261000	1000	1167
PKNH_1261100	1314	1000
PKNH_1261200	383	1314
PKNH_1261300	1019	383
PKNH_1261400	1173	1019
PKNH_1261500	1463	1173
PKNH_1261600	1361	1463
PKNH_1261700	520	1361
PKNH_1261800	644	520
PKNH_1261900	679	644
PKNH_1262000	2134	679
PKNH_1262100	9203	2134
PKNH_1262200	2435	9203
PKNH_1262300	2681	2435
PKNH_1262400	787	2681
PKNH_1262500	2184	787
PKNH_1262600	1822	2184
PKNH_1262700	324	1822
PKNH_1262800	1390	324
PKNH_1262900	512	1390
PKNH_1263000	3412	512
PKNH_1263100	965	3412
PKNH_1263200	1950	965
PKNH_1263300	1324	1950
PKNH_1263400	3216	1324
PKNH_1263500	557	3216
PKNH_1263600	1620	557
PKNH_1263700	3826	1620
PKNH_1263800	1023	3826
PKNH_1263900	961	1023
PKNH_1264000	1504	961
PKNH_1264100	497	1504
PKNH_1264200	938	497
PKNH_1264300	1081	938
PKNH_1264400	969	1081
PKNH_1264500	3813	969
PKNH_1264600	691	3813
PKNH_1264700	1067	691
PKNH_1264800	-1775	1067
PKNH_1264900	1971	-1775
PKNH_1265000	757	1971
PKNH_1265100	1206	757
PKNH_1265200	902	1206
PKNH_1265300	4202	902
PKNH_1265400	885	4202
PKNH_1265500	736	885
PKNH_1265600	233	736
PKNH_1265700	1045	233
PKNH_1265800	3024	1045
PKNH_1265900	1761	3024
PKNH_1266000	1007	1761
PKNH_1266100	966	1007
PKNH_1266200	1933	966
PKNH_1266300	846	1933
PKNH_1266400	3055	846
PKNH_1266500	1827	3055
PKNH_1266600	899	1827
PKNH_1266700	2117	899
PKNH_1266800	1941	2117
PKNH_1266900	1439	1941
PKNH_1267000	544	1439
PKNH_1267100	823	544
PKNH_1267200	1561	823
PKNH_1267300	585	1561
PKNH_1267400	2217	585
PKNH_1267500	846	2217
PKNH_1267600	1158	846
PKNH_1267700	749	1158
PKNH_1267800	1565	749
PKNH_1267900	979	1565
PKNH_1268000	140	979
PKNH_1268100	759	140
PKNH_1268200	77	759
PKNH_1268300	819	77
PKNH_1268400	1584	819
PKNH_1268500	2064	1584
PKNH_1268600	1422	2064
PKNH_1268700	1935	1422
PKNH_1268800	1353	1935
PKNH_1268900	597	1353
PKNH_1269000	1144	597
PKNH_1269100	1037	1144
PKNH_1269200	1566	1037
PKNH_1269300	1579	1566
PKNH_1269400	675	1579
PKNH_1269500	729	675
PKNH_1269600	-205	729
PKNH_1269650	2425	-205
PKNH_1269700	902	2425
PKNH_1269800	356	902
PKNH_1269900	3495	356
PKNH_1270000	1743	3495
PKNH_1270100	107	1743
PKNH_1270200	342	107
PKNH_1270300	781	342
PKNH_1270400	515	781
PKNH_1270500	618	515
PKNH_1270600	2297	618
PKNH_1270700	2151	2297
PKNH_1270800	1150	2151
PKNH_1270900	7509	1150
PKNH_1271000	2991	7509
PKNH_1271100	1010	2991
PKNH_1271200	2301	1010
PKNH_1271300	1240	2301
PKNH_1271400	970	1240
PKNH_1271500	121	970
PKNH_1271600	1236	121
PKNH_1271700	1704	1236
PKNH_1271800	1572	1704
PKNH_1271900	1838	1572
PKNH_1272000	2054	1838
PKNH_1272100	3926	2054
PKNH_1272200	4950	3926
PKNH_1272300	0	4950
PKNH_1300100	2621	0
PKNH_1300200	773	2621
PKNH_1300300	2496	773
PKNH_1300400	4063	2496
PKNH_1300500	2371	4063
PKNH_1300600	2548	2371
PKNH_1300700	3827	2548
PKNH_1300800	4654	3827
PKNH_1300900	3877	4654
PKNH_1301000	3079	3877
PKNH_1301100	4420	3079
PKNH_1301200	2062	4420
PKNH_1301300	2157	2062
PKNH_1301400	1596	2157
PKNH_1301500	1967	1596
PKNH_1301600	1802	1967
PKNH_1301700	1324	1802
PKNH_1301800	961	1324
PKNH_1301900	624	961
PKNH_1302000	811	624
PKNH_1302100	2379	811
PKNH_1302200	116	2379
PKNH_1302300	1028	116
PKNH_1302400	1628	1028
PKNH_1302500	3211	1628
PKNH_1302600	966	3211
PKNH_1302700	2107	966
PKNH_1302800	5349	2107
PKNH_1302900	534	5349
PKNH_1303000	919	534
PKNH_1303100	554	919
PKNH_1303200	2332	554
PKNH_1303300	898	2332
PKNH_1303400	1693	898
PKNH_1303500	4230	1693
PKNH_1303600	2085	4230
PKNH_1303700	311	2085
PKNH_1303800	991	311
PKNH_1303900	955	991
PKNH_1304000	2958	955
PKNH_1304100	449	2958
PKNH_1304200	1070	449
PKNH_1304300	899	1070
PKNH_1304400	1509	899
PKNH_1304500	2725	1509
PKNH_1304600	1078	2725
PKNH_1304700	476	1078
PKNH_1304800	1568	476
PKNH_1304900	4423	1568
PKNH_1305000	1412	4423
PKNH_1305100	8164	1412
PKNH_1305200	2601	8164
PKNH_1305300	2324	2601
PKNH_1305400	3041	2324
PKNH_1305500	1107	3041
PKNH_1305600	2085	1107
PKNH_1305700	1568	2085
PKNH_1305800	1268	1568
PKNH_1305900	695	1268
PKNH_1306000	5420	695
PKNH_1306200	1161	5420
PKNH_1306300	2203	1161
PKNH_1306400	462	2203
PKNH_1306500	1036	462
PKNH_1306600	2101	1036
PKNH_1306700	5762	2101
PKNH_1306800	843	5762
PKNH_1306900	1001	843
PKNH_1307000	2793	1001
PKNH_1307100	2752	2793
PKNH_1307200	1512	2752
PKNH_1307300	1422	1512
PKNH_1307400	536	1422
PKNH_1307500	799	536
PKNH_1307600	690	799
PKNH_1307700	643	690
PKNH_1307800	646	643
PKNH_1307900	955	646
PKNH_1308000	1098	955
PKNH_1308100	1279	1098
PKNH_1308200	2347	1279
PKNH_1308300	515	2347
PKNH_1308400	917	515
PKNH_1308500	1026	917
PKNH_1308600	912	1026
PKNH_1308700	8106	912
PKNH_1308800	2105	8106
PKNH_1308900	1556	2105
PKNH_1309000	1715	1556
PKNH_1309100	996	1715
PKNH_1309200	4584	996
PKNH_1309300	1960	4584
PKNH_1309400	794	1960
PKNH_1309500	1101	794
PKNH_1309600	38	1101
PKNH_1309700	896	38
PKNH_1309800	1870	896
PKNH_1309900	4840	1870
PKNH_1310000	1920	4840
PKNH_1310100	3520	1920
PKNH_1310200	4133	3520
PKNH_1310300	693	4133
PKNH_1310400	1749	693
PKNH_1310500	888	1749
PKNH_1310600	804	888
PKNH_1310700	2107	804
PKNH_1310800	1548	2107
PKNH_1310900	1460	1548
PKNH_1311000	1654	1460
PKNH_1311100	727	1654
PKNH_1311200	463	727
PKNH_1311300	1286	463
PKNH_1311400	3252	1286
PKNH_1311500	1875	3252
PKNH_1311600	2118	1875
PKNH_1311700	1842	2118
PKNH_1311800	2057	1842
PKNH_1311900	1903	2057
PKNH_1312000	2693	1903
PKNH_1312100	1062	2693
PKNH_1312200	2716	1062
PKNH_1312300	2059	2716
PKNH_1312400	3312	2059
PKNH_1312500	14863	3312
PKNH_1312600	3994	14863
PKNH_1312700	1300	3994
PKNH_1312800	1311	1300
PKNH_1312900	1101	1311
PKNH_1313000	910	1101
PKNH_1313100	633	910
PKNH_1313200	1222	633
PKNH_1313300	1115	1222
PKNH_1313400	2104	1115
PKNH_1313500	1200	2104
PKNH_1313600	780	1200
PKNH_1313700	1106	780
PKNH_1313800	1269	1106
PKNH_1313900	1422	1269
PKNH_1314000	3897	1422
PKNH_1314100	1458	3897
PKNH_1314200	1450	1458
PKNH_1314300	3077	1450
PKNH_1314400	2883	3077
PKNH_1314500	857	2883
PKNH_1314600	1801	857
PKNH_1314700	753	1801
PKNH_1314800	1079	753
PKNH_1314900	3904	1079
PKNH_1315000	2763	3904
PKNH_1315100	1502	2763
PKNH_1315200	316	1502
PKNH_1315300	5379	316
PKNH_1315400	1393	5379
PKNH_1315500	993	1393
PKNH_1315600	1727	993
PKNH_1315700	1911	1727
PKNH_1315800	790	1911
PKNH_1315900	561	790
PKNH_1316000	210	561
PKNH_1316100	1203	210
PKNH_1316200	171	1203
PKNH_1316300	2025	171
PKNH_1316400	101	2025
PKNH_1316500	2956	101
PKNH_1316600	611	2956
PKNH_1316700	2050	611
PKNH_1316800	630	2050
PKNH_1316900	2108	630
PKNH_1317000	1261	2108
PKNH_1317100	1741	1261
PKNH_1317200	4256	1741
PKNH_1317300	1749	4256
PKNH_1317400	720	1749
PKNH_1317500	1455	720
PKNH_1317600	927	1455
PKNH_1317700	924	927
PKNH_1317800	1932	924
PKNH_1317900	1528	1932
PKNH_1318000	976	1528
PKNH_1318100	1361	976
PKNH_1318200	116	1361
PKNH_1318300	773	116
PKNH_1318400	1514	773
PKNH_1318500	1107	1514
PKNH_1318600	1126	1107
PKNH_1318700	1379	1126
PKNH_1318800	223	1379
PKNH_1318900	3109	223
PKNH_1319000	954	3109
PKNH_1319100	677	954
PKNH_1319200	836	677
PKNH_1319300	739	836
PKNH_1319400	1364	739
PKNH_1319500	649	1364
PKNH_1319600	786	649
PKNH_1319700	1053	786
PKNH_1319800	4651	1053
PKNH_1319900	249	4651
PKNH_1320000	5677	249
PKNH_1320100	1450	5677
PKNH_1320200	1495	1450
PKNH_1320300	3561	1495
PKNH_1320400	2540	3561
PKNH_1320500	822	2540
PKNH_1320600	2438	822
PKNH_1320700	809	2438
PKNH_1320800	1816	809
PKNH_1320900	3601	1816
PKNH_1321000	600	3601
PKNH_1321100	1332	600
PKNH_1321200	885	1332
PKNH_1321300	1464	885
PKNH_1321400	1219	1464
PKNH_1321500	1297	1219
PKNH_1321600	228	1297
PKNH_1321700	1123	228
PKNH_1321800	2638	1123
PKNH_1321900	1142	2638
PKNH_1322000	2503	1142
PKNH_1322100	294	2503
PKNH_1322200	844	294
PKNH_1322300	145	844
PKNH_1322400	1697	145
PKNH_1322500	1318	1697
PKNH_1322600	1848	1318
PKNH_1322700	2088	1848
PKNH_1322800	830	2088
PKNH_1322900	2947	830
PKNH_1323000	2599	2947
PKNH_1323100	873	2599
PKNH_1323200	3387	873
PKNH_1323300	1202	3387
PKNH_1323400	1675	1202
PKNH_1323500	1076	1675
PKNH_1323600	1129	1076
PKNH_1323700	3623	1129
PKNH_1323800	7394	3623
PKNH_1323850	517	7394
PKNH_1323900	6736	517
PKNH_1324000	1309	6736
PKNH_1324100	6095	1309
PKNH_1324200	2196	6095
PKNH_1324300	5545	2196
PKNH_1324400	3071	5545
PKNH_1324500	2088	3071
PKNH_1324600	2461	2088
PKNH_1324700	2971	2461
PKNH_1324800	4197	2971
PKNH_1324900	14199	4197
PKNH_1325000	4232	14199
PKNH_1325100	858	4232
PKNH_1325200	1885	858
PKNH_1325300	3555	1885
PKNH_1325400	7069	3555
PKNH_1325500	4102	7069
PKNH_1325600	5864	4102
PKNH_1325700	2349	5864
PKNH_1325800	4080	2349
PKNH_1325900	1850	4080
PKNH_1326000	3565	1850
PKNH_1326100	3707	3565
PKNH_1326200	4002	3707
PKNH_1326300	3056	4002
PKNH_1326400	2420	3056
PKNH_1326500	2938	2420
PKNH_1326600	2509	2938
PKNH_1326700	1737	2509
PKNH_1326800	768	1737
PKNH_1326900	1991	768
PKNH_1327000	881	1991
PKNH_1327100	2004	881
PKNH_1327200	2708	2004
PKNH_1327300	132	2708
PKNH_1327400	2366	132
PKNH_1327500	1412	2366
PKNH_1327600	3007	1412
PKNH_1327700	1399	3007
PKNH_1327800	686	1399
PKNH_1327900	1137	686
PKNH_1328000	1031	1137
PKNH_1328100	901	1031
PKNH_1328200	522	901
PKNH_1328300	1164	522
PKNH_1328400	314	1164
PKNH_1328500	1458	314
PKNH_1328600	2157	1458
PKNH_1328700	377	2157
PKNH_1328800	1146	377
PKNH_1328900	1927	1146
PKNH_1329000	351	1927
PKNH_1329100	1304	351
PKNH_1329200	672	1304
PKNH_1329300	1312	672
PKNH_1329400	3014	1312
PKNH_1329500	590	3014
PKNH_1329600	1354	590
PKNH_1329700	916	1354
PKNH_1329800	171	916
PKNH_1329900	1715	171
PKNH_1330000	542	1715
PKNH_1330100	5914	542
PKNH_1330200	4362	5914
PKNH_1330300	2136	4362
PKNH_1330400	1078	2136
PKNH_1330500	2032	1078
PKNH_1330600	378	2032
PKNH_1330700	1345	378
PKNH_1330800	3497	1345
PKNH_1330900	1081	3497
PKNH_1331000	748	1081
PKNH_1331100	2383	748
PKNH_1331200	2377	2383
PKNH_1331300	8485	2377
PKNH_1331400	1894	8485
PKNH_1331500	1886	1894
PKNH_1331600	1928	1886
PKNH_1331700	1339	1928
PKNH_1331800	564	1339
PKNH_1331900	4172	564
PKNH_1332000	765	4172
PKNH_1332100	1295	765
PKNH_1332200	765	1295
PKNH_1332300	93	765
PKNH_1332400	1340	93
PKNH_1332500	3012	1340
PKNH_1332600	1933	3012
PKNH_1332700	1749	1933
PKNH_1332800	377	1749
PKNH_1332900	902	377
PKNH_1333000	1915	902
PKNH_1333100	844	1915
PKNH_1333200	1836	844
PKNH_1333300	610	1836
PKNH_1333400	362	610
PKNH_1333410	677	362
PKNH_1333420	726	677
PKNH_1333430	2594	726
PKNH_1333500	203	2594
PKNH_1333600	257	203
PKNH_1333700	2730	257
PKNH_1333800	-1393	2730
PKNH_1333900	1026	-1393
PKNH_1334000	1384	1026
PKNH_1334100	727	1384
PKNH_1334200	3132	727
PKNH_1334300	915	3132
PKNH_1334400	3497	915
PKNH_1334500	352	3497
PKNH_1334600	420	352
PKNH_1334700	808	420
PKNH_1334800	1722	808
PKNH_1334900	4078	1722
PKNH_1335000	716	4078
PKNH_1335100	2403	716
PKNH_1335200	815	2403
PKNH_1335300	1285	815
PKNH_1335400	1468	1285
PKNH_1335500	1741	1468
PKNH_1335600	1827	1741
PKNH_1335700	1363	1827
PKNH_1335800	1399	1363
PKNH_1335900	585	1399
PKNH_1336000	535	585
PKNH_1336100	716	535
PKNH_1336200	748	716
PKNH_1336300	200	748
PKNH_1336400	840	200
PKNH_1336500	580	840
PKNH_1336600	1195	580
PKNH_1336700	498	1195
PKNH_1336800	492	498
PKNH_1336900	1640	492
PKNH_1337000	1249	1640
PKNH_1337100	521	1249
PKNH_1337200	663	521
PKNH_1337300	3155	663
PKNH_1337400	317	3155
PKNH_1337500	461	317
PKNH_1337600	1372	461
PKNH_1337700	982	1372
PKNH_1337800	2665	982
PKNH_1337900	1828	2665
PKNH_1338000	1334	1828
PKNH_1338100	1200	1334
PKNH_1338200	619	1200
PKNH_1338300	2225	619
PKNH_1338400	1041	2225
PKNH_1338500	3063	1041
PKNH_1338600	919	3063
PKNH_1338700	2559	919
PKNH_1338800	1097	2559
PKNH_1338900	3099	1097
PKNH_1339000	1347	3099
PKNH_1339100	1334	1347
PKNH_1339200	1038	1334
PKNH_1339300	1053	1038
PKNH_1339400	492	1053
PKNH_1339500	1437	492
PKNH_1339600	1079	1437
PKNH_1339700	455	1079
PKNH_1339800	2304	455
PKNH_1339900	1452	2304
PKNH_1340000	918	1452
PKNH_1340100	645	918
PKNH_1340200	1672	645
PKNH_1340300	4570	1672
PKNH_1340400	2537	4570
PKNH_1340500	1300	2537
PKNH_1340600	1517	1300
PKNH_1340700	4408	1517
PKNH_1340800	1898	4408
PKNH_1340900	3342	1898
PKNH_1341000	1611	3342
PKNH_1341100	2611	1611
PKNH_1341200	481	2611
PKNH_1341300	503	481
PKNH_1341400	2592	503
PKNH_1341500	1235	2592
PKNH_1341600	2203	1235
PKNH_1341700	239	2203
PKNH_1341800	2037	239
PKNH_1341900	2559	2037
PKNH_1342000	875	2559
PKNH_1342100	1719	875
PKNH_1342200	482	1719
PKNH_1342300	5168	482
PKNH_1342400	2142	5168
PKNH_1342500	1222	2142
PKNH_1342600	1207	1222
PKNH_1342700	4283	1207
PKNH_1342800	4667	4283
PKNH_1342900	747	4667
PKNH_1343000	2279	747
PKNH_1343100	522	2279
PKNH_1343200	1370	522
PKNH_1343300	3131	1370
PKNH_1343400	1378	3131
PKNH_1343500	2854	1378
PKNH_1343600	1673	2854
PKNH_1343700	4610	1673
PKNH_1343800	6375	4610
PKNH_1343900	1642	6375
PKNH_1344000	4828	1642
PKNH_1344100	5682	4828
PKNH_1344200	6247	5682
PKNH_1344300	330	6247
PKNH_1344400	1866	330
PKNH_1344500	1643	1866
PKNH_1344600	250	1643
PKNH_1344700	1465	250
PKNH_1344800	1247	1465
PKNH_1344900	1252	1247
PKNH_1345000	1886	1252
PKNH_1345100	714	1886
PKNH_1345200	2529	714
PKNH_1345300	1843	2529
PKNH_1345400	2570	1843
PKNH_1345500	575	2570
PKNH_1345600	1086	575
PKNH_1345700	1370	1086
PKNH_1345800	3567	1370
PKNH_1345900	2544	3567
PKNH_1346000	1580	2544
PKNH_1346100	620	1580
PKNH_1346200	1720	620
PKNH_1346300	2481	1720
PKNH_1346400	1189	2481
PKNH_1346500	276	1189
PKNH_1346600	497	276
PKNH_1346700	939	497
PKNH_1346800	1765	939
PKNH_1346900	582	1765
PKNH_1347000	4056	582
PKNH_1347100	2817	4056
PKNH_1347200	238	2817
PKNH_1347300	826	238
PKNH_1347400	2084	826
PKNH_1347500	3153	2084
PKNH_1347600	1384	3153
PKNH_1347700	3218	1384
PKNH_1347800	1410	3218
PKNH_1347900	3986	1410
PKNH_1348000	1513	3986
PKNH_1348100	2865	1513
PKNH_1348200	2472	2865
PKNH_1348300	1979	2472
PKNH_1348400	4893	1979
PKNH_1348500	4431	4893
PKNH_1348600	724	4431
PKNH_1348700	2653	724
PKNH_1348800	2516	2653
PKNH_1348900	4816	2516
PKNH_1349000	1333	4816
PKNH_1349100	2446	1333
PKNH_1349200	479	2446
PKNH_1349300	1130	479
PKNH_1349400	1221	1130
PKNH_1349500	654	1221
PKNH_1349600	3375	654
PKNH_1349700	990	3375
PKNH_1349800	2835	990
PKNH_1349900	2175	2835
PKNH_1350000	1075	2175
PKNH_1350100	9027	1075
PKNH_1350200	1836	9027
PKNH_1350300	3561	1836
PKNH_1350400	2839	3561
PKNH_1350500	21	2839
PKNH_1350600	1470	21
PKNH_1350700	1138	1470
PKNH_1350800	2147	1138
PKNH_1350900	1243	2147
PKNH_1351000	2131	1243
PKNH_1351100	1271	2131
PKNH_1351200	4286	1271
PKNH_1351300	1355	4286
PKNH_1351400	1127	1355
PKNH_1351500	1861	1127
PKNH_1351600	80	1861
PKNH_1351700	927	80
PKNH_1351800	2354	927
PKNH_1351900	2463	2354
PKNH_1352000	588	2463
PKNH_1352100	3260	588
PKNH_1352200	1345	3260
PKNH_1352300	2565	1345
PKNH_1352400	2680	2565
PKNH_1352500	502	2680
PKNH_1352600	797	502
PKNH_1352700	168	797
PKNH_1352800	343	168
PKNH_1352900	1001	343
PKNH_1353000	790	1001
PKNH_1353100	2042	790
PKNH_1353200	2919	2042
PKNH_1353300	2162	2919
PKNH_1353400	1444	2162
PKNH_1353500	405	1444
PKNH_1353600	1432	405
PKNH_1353700	1436	1432
PKNH_1353800	1636	1436
PKNH_1353900	2721	1636
PKNH_1354000	1088	2721
PKNH_1354100	1547	1088
PKNH_1354200	807	1547
PKNH_1354300	2089	807
PKNH_1354400	875	2089
PKNH_1354500	589	875
PKNH_1354600	221	589
PKNH_1354700	597	221
PKNH_1354800	998	597
PKNH_1354900	1446	998
PKNH_1355000	841	1446
PKNH_1355100	1022	841
PKNH_1355200	535	1022
PKNH_1355300	2154	535
PKNH_1355400	1809	2154
PKNH_1355500	-606	1809
PKNH_1355600	1948	-606
PKNH_1355700	1612	1948
PKNH_1355800	525	1612
PKNH_1355900	1862	525
PKNH_1356000	1378	1862
PKNH_1356100	608	1378
PKNH_1356200	1675	608
PKNH_1356300	6612	1675
PKNH_1356400	1302	6612
PKNH_1356500	2733	1302
PKNH_1356600	1264	2733
PKNH_1356700	2362	1264
PKNH_1356800	2519	2362
PKNH_1356900	1598	2519
PKNH_1357000	5450	1598
PKNH_1357100	808	5450
PKNH_1357200	4805	808
PKNH_1357300	2009	4805
PKNH_1357400	0	2009
PKNH_1400100	1202	0
PKNH_1400200	3663	1202
PKNH_1400300	1723	3663
PKNH_1400400	3541	1723
PKNH_1400500	1939	3541
PKNH_1400600	6102	1939
PKNH_1400800	4271	6102
PKNH_1400900	1835	4271
PKNH_1401000	1997	1835
PKNH_1401100	4888	1997
PKNH_1401200	2143	4888
PKNH_1401300	3344	2143
PKNH_1401400	3519	3344
PKNH_1401500	6419	3519
PKNH_1401600	3367	6419
PKNH_1401700	4072	3367
PKNH_1401800	1302	4072
PKNH_1401900	1544	1302
PKNH_1402000	2561	1544
PKNH_1402100	2839	2561
PKNH_1402200	3419	2839
PKNH_1402300	3369	3419
PKNH_1402400	2317	3369
PKNH_1402500	2489	2317
PKNH_1402600	1779	2489
PKNH_1402700	2968	1779
PKNH_1402800	1331	2968
PKNH_1402900	838	1331
PKNH_1403000	3352	838
PKNH_1403100	1149	3352
PKNH_1403200	315	1149
PKNH_1403300	1033	315
PKNH_1403400	1306	1033
PKNH_1403500	1434	1306
PKNH_1403600	4621	1434
PKNH_1403700	3045	4621
PKNH_1403800	1560	3045
PKNH_1403900	802	1560
PKNH_1404000	3361	802
PKNH_1404100	586	3361
PKNH_1404200	2353	586
PKNH_1404300	1619	2353
PKNH_1404400	2284	1619
PKNH_1404500	587	2284
PKNH_1404600	1998	587
PKNH_1404700	2387	1998
PKNH_1404800	496	2387
PKNH_1404900	573	496
PKNH_1404950	1552	573
PKNH_1405000	3633	1552
PKNH_1405100	1329	3633
PKNH_1405200	990	1329
PKNH_1405300	1355	990
PKNH_1405400	558	1355
PKNH_1405500	2245	558
PKNH_1405600	853	2245
PKNH_1405700	1145	853
PKNH_1405800	2428	1145
PKNH_1405900	755	2428
PKNH_1406000	1753	755
PKNH_1406100	2723	1753
PKNH_1406200	1098	2723
PKNH_1406300	973	1098
PKNH_1406400	2548	973
PKNH_1406500	524	2548
PKNH_1406600	3375	524
PKNH_1406700	1048	3375
PKNH_1406800	1933	1048
PKNH_1406900	1592	1933
PKNH_1407000	3821	1592
PKNH_1407100	1410	3821
PKNH_1407200	73	1410
PKNH_1407300	1147	73
PKNH_1407400	645	1147
PKNH_1407500	966	645
PKNH_1407600	520	966
PKNH_1407700	1139	520
PKNH_1407800	1544	1139
PKNH_1407900	2595	1544
PKNH_1408000	907	2595
PKNH_1408100	135	907
PKNH_1408200	1754	135
PKNH_1408300	2607	1754
PKNH_1408400	1431	2607
PKNH_1408500	912	1431
PKNH_1408600	3322	912
PKNH_1408700	1239	3322
PKNH_1408800	2438	1239
PKNH_1408900	1860	2438
PKNH_1409000	814	1860
PKNH_1409100	591	814
PKNH_1409200	3828	591
PKNH_1409300	4474	3828
PKNH_1409400	3014	4474
PKNH_1409500	5348	3014
PKNH_1409600	672	5348
PKNH_1409700	3158	672
PKNH_1409800	664	3158
PKNH_1409900	1426	664
PKNH_1410000	1086	1426
PKNH_1410100	306	1086
PKNH_1410200	576	306
PKNH_1410300	1043	576
PKNH_1410400	1400	1043
PKNH_1410500	953	1400
PKNH_1410600	1515	953
PKNH_1410700	2338	1515
PKNH_1410800	1392	2338
PKNH_1410900	1392	1392
PKNH_1411000	1995	1392
PKNH_1411100	1723	1995
PKNH_1411200	1493	1723
PKNH_1411300	419	1493
PKNH_1411400	2302	419
PKNH_1411500	891	2302
PKNH_1411600	1067	891
PKNH_1411700	2002	1067
PKNH_1411800	1418	2002
PKNH_1411900	3622	1418
PKNH_1412000	10564	3622
PKNH_1412100	5312	10564
PKNH_1412200	952	5312
PKNH_1412300	5758	952
PKNH_1412400	4291	5758
PKNH_1412500	2908	4291
PKNH_1412600	2584	2908
PKNH_1412700	886	2584
PKNH_1412800	1095	886
PKNH_1412900	187	1095
PKNH_1413000	834	187
PKNH_1413100	984	834
PKNH_1413150	1523	984
PKNH_1413200	3406	1523
PKNH_1413300	1850	3406
PKNH_1413400	5169	1850
PKNH_1413500	1621	5169
PKNH_1413600	3245	1621
PKNH_1413700	964	3245
PKNH_1413800	610	964
PKNH_1413900	464	610
PKNH_1414000	1069	464
PKNH_1414100	1303	1069
PKNH_1414200	1505	1303
PKNH_1414300	1136	1505
PKNH_1414400	1846	1136
PKNH_1414500	1200	1846
PKNH_1414600	1796	1200
PKNH_1414700	1545	1796
PKNH_1414800	74	1545
PKNH_1414900	997	74
PKNH_1415000	937	997
PKNH_1415100	1199	937
PKNH_1415200	653	1199
PKNH_1415300	3955	653
PKNH_1415400	629	3955
PKNH_1415500	2572	629
PKNH_1415600	2797	2572
PKNH_1415700	1126	2797
PKNH_1415800	101	1126
PKNH_1415900	1645	101
PKNH_1416000	1955	1645
PKNH_1416100	3632	1955
PKNH_1416200	1448	3632
PKNH_1416300	1461	1448
PKNH_1416400	311	1461
PKNH_1416500	3232	311
PKNH_1416600	501	3232
PKNH_1416700	3773	501
PKNH_1416800	1333	3773
PKNH_1416900	555	1333
PKNH_1417000	1329	555
PKNH_1417100	1927	1329
PKNH_1417200	3276	1927
PKNH_1417300	1390	3276
PKNH_1417400	325	1390
PKNH_1417500	1278	325
PKNH_1417600	3628	1278
PKNH_1417700	1585	3628
PKNH_1417800	9517	1585
PKNH_1417900	773	9517
PKNH_1418000	1768	773
PKNH_1418100	1094	1768
PKNH_1418200	985	1094
PKNH_1418300	654	985
PKNH_1418400	1798	654
PKNH_1418500	794	1798
PKNH_1418600	1503	794
PKNH_1418700	2378	1503
PKNH_1418800	1264	2378
PKNH_1418900	1838	1264
PKNH_1419000	3423	1838
PKNH_1419100	943	3423
PKNH_1419200	1672	943
PKNH_1419300	341	1672
PKNH_1419400	616	341
PKNH_1419500	3073	616
PKNH_1419600	2813	3073
PKNH_1419700	2621	2813
PKNH_1419800	2536	2621
PKNH_1419900	700	2536
PKNH_1420000	1564	700
PKNH_1420100	4463	1564
PKNH_1420200	1034	4463
PKNH_1420300	2984	1034
PKNH_1420400	834	2984
