geneid	fiveprime	threeprime	Class
PKA1H1_STAND_110007300	1694	2773	busco
PKA1H1_STAND_110007400	1644	1694	NA
PKA1H1_STAND_110007500	627	1644	NA
PKA1H1_STAND_110007600	1551	627	NA
PKA1H1_STAND_110007700	80	1551	NA
PKA1H1_STAND_110007800	2077	80	NA
PKA1H1_STAND_110007900	1919	2077	busco
PKA1H1_STAND_110008000	1031	1919	NA
PKA1H1_STAND_110008100	227	1031	NA
PKA1H1_STAND_110008200	6558	227	NA
PKA1H1_STAND_110008400	3289	6558	NA
PKA1H1_STAND_110008500	580	3289	NA
PKA1H1_STAND_110008600	6279	580	NA
PKA1H1_STAND_110008800	171	6279	NA
PKA1H1_STAND_110008900	1437	171	NA
PKA1H1_STAND_110009000	1641	1437	NA
PKA1H1_STAND_110009100	2477	1641	NA
PKA1H1_STAND_110009200	1279	2477	sicavarI
PKA1H1_STAND_110009300	4470	1279	NA
PKA1H1_STAND_110009400	461	4470	NA
PKA1H1_STAND_110009500	1807	461	NA
PKA1H1_STAND_110009600	1235	1807	NA
PKA1H1_STAND_110009700	1759	1235	NA
PKA1H1_STAND_110009800	16571	1759	NA
PKA1H1_STAND_110010000	1587	16571	NA
PKA1H1_STAND_110010100	1353	1587	NA
PKA1H1_STAND_110010200	1902	1353	NA
PKA1H1_STAND_110010300	1528	1902	NA
PKA1H1_STAND_110010400	4280	1528	NA
PKA1H1_STAND_110010500	434	4280	NA
PKA1H1_STAND_110010600	898	434	NA
PKA1H1_STAND_110010700	809	898	NA
PKA1H1_STAND_110010800	4892	809	NA
PKA1H1_STAND_110011000	950	4892	NA
PKA1H1_STAND_110011100	307	950	NA
PKA1H1_STAND_110011200	593	307	NA
PKA1H1_STAND_110011300	1404	593	NA
PKA1H1_STAND_110011400	454	1404	NA
PKA1H1_STAND_110011500	4407	454	NA
PKA1H1_STAND_110011700	13797	4407	NA
PKA1H1_STAND_110011900	2055	13797	NA
PKA1H1_STAND_110012000	962	2055	NA
PKA1H1_STAND_110012100	1408	962	NA
PKA1H1_STAND_110012200	2956	1408	NA
PKA1H1_STAND_110012300	2452	2956	NA
PKA1H1_STAND_110012400	1456	2452	NA
PKA1H1_STAND_110012500	898	1456	NA
PKA1H1_STAND_110012600	1157	898	NA
PKA1H1_STAND_110012700	1336	1157	NA
PKA1H1_STAND_110012800	540	1336	NA
PKA1H1_STAND_110012900	824	540	NA
PKA1H1_STAND_110013000	42	824	NA
PKA1H1_STAND_110013100	4517	42	NA
PKA1H1_STAND_110013300	945	4517	NA
PKA1H1_STAND_110013400	2041	945	NA
PKA1H1_STAND_110013500	2567	2041	NA
PKA1H1_STAND_110013600	528	2567	NA
PKA1H1_STAND_110013700	10043	528	NA
PKA1H1_STAND_110013900	2021	10043	NA
PKA1H1_STAND_110014000	1893	2021	NA
PKA1H1_STAND_110014100	1125	1893	NA
PKA1H1_STAND_110014200	3694	1125	NA
PKA1H1_STAND_110014300	1094	3694	NA
PKA1H1_STAND_110014400	1754	1094	NA
PKA1H1_STAND_110014500	1605	1754	NA
PKA1H1_STAND_110014600	803	1605	NA
PKA1H1_STAND_110014700	831	803	NA
PKA1H1_STAND_110014800	335	831	NA
PKA1H1_STAND_110014900	957	335	NA
PKA1H1_STAND_110015000	1253	957	NA
PKA1H1_STAND_110015100	3492	1253	sicavarI
PKA1H1_STAND_110015200	3509	3492	NA
PKA1H1_STAND_110015300	2054	3509	busco
PKA1H1_STAND_110015400	1761	2054	NA
PKA1H1_STAND_110015500	5053	1761	NA
PKA1H1_STAND_110015600	15206	5053	NA
PKA1H1_STAND_110015800	1136	15206	NA
PKA1H1_STAND_110015900	1062	1136	NA
PKA1H1_STAND_110016000	989	1062	NA
PKA1H1_STAND_110016100	1498	989	NA
PKA1H1_STAND_110016200	8762	1498	NA
PKA1H1_STAND_110016400	13145	8762	NA
PKA1H1_STAND_110016600	5678	13145	NA
PKA1H1_STAND_110016700	6663	5678	NA
PKA1H1_STAND_110016900	1080	6663	NA
PKA1H1_STAND_110017000	2299	1080	busco
PKA1H1_STAND_110017100	1317	2299	NA
PKA1H1_STAND_110017200	610	1317	NA
PKA1H1_STAND_110017300	7733	610	NA
PKA1H1_STAND_110017500	8836	7733	sicavarI
PKA1H1_STAND_110017600	1766	8836	NA
PKA1H1_STAND_110017700	2127	1766	NA
PKA1H1_STAND_110017800	898	2127	busco
PKA1H1_STAND_110017900	1644	898	NA
PKA1H1_STAND_110018000	9981	1644	NA
PKA1H1_STAND_110018300	378	9981	NA
PKA1H1_STAND_110018400	1239	378	NA
PKA1H1_STAND_110018500	1238	1239	NA
PKA1H1_STAND_110018600	556	1238	NA
PKA1H1_STAND_110018700	819	556	NA
PKA1H1_STAND_110018800	1397	819	NA
PKA1H1_STAND_110018900	1413	1397	NA
PKA1H1_STAND_110019000	1364	1413	NA
PKA1H1_STAND_110019100	1503	1364	NA
PKA1H1_STAND_110019200	998	1503	NA
PKA1H1_STAND_110019300	1446	998	NA
PKA1H1_STAND_110019400	3350	1446	NA
PKA1H1_STAND_110019500	2470	3350	NA
PKA1H1_STAND_110019600	998	2470	NA
PKA1H1_STAND_110019700	1341	998	NA
PKA1H1_STAND_110019800	2243	1341	NA
PKA1H1_STAND_110019900	3423	2243	NA
PKA1H1_STAND_110020000	1919	3423	NA
PKA1H1_STAND_110020100	6854	1919	NA
PKA1H1_STAND_110020300	1154	6854	NA
PKA1H1_STAND_110020400	8996	1154	NA
PKA1H1_STAND_110020500	1727	8996	NA
PKA1H1_STAND_110020600	1220	1727	NA
PKA1H1_STAND_110020700	3085	1220	NA
PKA1H1_STAND_110020800	2346	3085	NA
PKA1H1_STAND_110020900	2871	2346	NA
PKA1H1_STAND_110021000	1942	2871	sicavarI
PKA1H1_STAND_110021100	4256	1942	sicavarI
PKA1H1_STAND_110021200	13737	4256	sicavarI
PKA1H1_STAND_110021400	1652	13737	NA
PKA1H1_STAND_110021500	538	1652	NA
PKA1H1_STAND_110021600	5041	538	NA
PKA1H1_STAND_110021800	3522	5041	NA
PKA1H1_STAND_110022000	667	3522	NA
PKA1H1_STAND_110022100	3174	667	busco
PKA1H1_STAND_110022200	6568	3174	NA
PKA1H1_STAND_110022400	3600	6568	NA
PKA1H1_STAND_110022600	1948	3600	NA
PKA1H1_STAND_110022700	695	1948	busco
PKA1H1_STAND_110022800	3445	695	NA
PKA1H1_STAND_110022900	1416	3445	NA
PKA1H1_STAND_110023000	12251	1416	NA
PKA1H1_STAND_110023300	5505	12251	NA
PKA1H1_STAND_110023500	1602	5505	NA
PKA1H1_STAND_110023600	1474	1602	NA
PKA1H1_STAND_110023700	2320	1474	NA
PKA1H1_STAND_110023800	2912	2320	NA
PKA1H1_STAND_110023900	12729	2912	NA
PKA1H1_STAND_110024100	1900	12729	NA
PKA1H1_STAND_110024200	1121	1900	NA
PKA1H1_STAND_110024300	473	1121	NA
PKA1H1_STAND_110024400	3135	473	NA
PKA1H1_STAND_110024500	23992	3135	NA
PKA1H1_STAND_110024700	1842	23992	NA
PKA1H1_STAND_110024800	1825	1842	NA
PKA1H1_STAND_110024900	3196	1825	NA
PKA1H1_STAND_110025000	5622	3196	NA
PKA1H1_STAND_110025100	23075	5622	NA
PKA1H1_STAND_110025500	22587	23075	sicavarI
PKA1H1_STAND_110025800	12849	22587	NA
PKA1H1_STAND_110025900	1209	12849	NA
PKA1H1_STAND_110026000	304	1209	NA
PKA1H1_STAND_110026100	765	304	NA
PKA1H1_STAND_110026200	3466	765	NA
PKA1H1_STAND_110026400	953	3466	NA
PKA1H1_STAND_110026500	787	953	NA
PKA1H1_STAND_110026600	2375	787	NA
PKA1H1_STAND_110026700	44444	2375	NA
PKA1H1_STAND_110027000	1103	44444	NA
PKA1H1_STAND_110027100	2413	1103	NA
PKA1H1_STAND_110027200	2637	2413	NA
PKA1H1_STAND_110027300	4279	2637	busco
PKA1H1_STAND_110027400	1334	4279	NA
PKA1H1_STAND_110027500	913	1334	NA
PKA1H1_STAND_110027600	5756	913	NA
PKA1H1_STAND_110027800	1076	5756	NA
PKA1H1_STAND_110027900	4323	1076	NA
PKA1H1_STAND_110028000	138	4323	NA
PKA1H1_STAND_110028100	1481	138	NA
PKA1H1_STAND_110028200	3717	1481	NA
PKA1H1_STAND_110028300	1082	3717	NA
PKA1H1_STAND_110028400	620	1082	NA
PKA1H1_STAND_110028500	7269	620	NA
PKA1H1_STAND_110028700	2427	7269	NA
PKA1H1_STAND_110028900	7407	2427	NA
PKA1H1_STAND_110029100	77	7407	NA
PKA1H1_STAND_110029200	1586	77	NA
PKA1H1_STAND_110029300	1029	1586	NA
PKA1H1_STAND_110029400	865	1029	NA
PKA1H1_STAND_110029500	3224	865	NA
PKA1H1_STAND_110029600	1683	3224	NA
PKA1H1_STAND_110029700	8535	1683	NA
PKA1H1_STAND_110029900	194	8535	NA
PKA1H1_STAND_110030000	925	194	NA
PKA1H1_STAND_110030100	2409	925	KIR
PKA1H1_STAND_110030200	5521	2409	NA
PKA1H1_STAND_110030300	1257	5521	NA
PKA1H1_STAND_110030400	1312	1257	NA
PKA1H1_STAND_110030500	7164	1312	NA
PKA1H1_STAND_110030600	768	7164	NA
PKA1H1_STAND_110030700	1582	768	NA
PKA1H1_STAND_110030800	6333	1582	NA
PKA1H1_STAND_110030900	4446	6333	NA
PKA1H1_STAND_110031100	1018	4446	NA
PKA1H1_STAND_110031200	140	1018	NA
PKA1H1_STAND_110031300	2158	140	NA
PKA1H1_STAND_110031400	2963	2158	NA
PKA1H1_STAND_110031500	17053	2963	busco
PKA1H1_STAND_110031800	2448	17053	NA
PKA1H1_STAND_110031900	1995	2448	NA
PKA1H1_STAND_110032000	1584	1995	NA
PKA1H1_STAND_110032100	312	1584	NA
PKA1H1_STAND_110032200	2539	312	NA
PKA1H1_STAND_110032300	1471	2539	NA
PKA1H1_STAND_110032400	10780	1471	NA
PKA1H1_STAND_110032500	1953	10780	NA
PKA1H1_STAND_110032600	3013	1953	NA
PKA1H1_STAND_110032700	1022	3013	NA
PKA1H1_STAND_110032800	962	1022	NA
PKA1H1_STAND_110032900	486	962	NA
PKA1H1_STAND_110033000	402	486	NA
PKA1H1_STAND_110033100	1827	402	NA
PKA1H1_STAND_110033200	1576	1827	NA
PKA1H1_STAND_110033300	647	1576	NA
PKA1H1_STAND_110033400	4289	647	NA
PKA1H1_STAND_110033600	2423	4289	NA
PKA1H1_STAND_110033700	997	2423	NA
PKA1H1_STAND_110033800	732	997	NA
PKA1H1_STAND_110033900	1328	732	NA
PKA1H1_STAND_110034000	2982	1328	NA
PKA1H1_STAND_110034100	1467	2982	NA
PKA1H1_STAND_110034200	1895	1467	NA
PKA1H1_STAND_110034300	379	1895	NA
PKA1H1_STAND_110034400	1350	379	NA
PKA1H1_STAND_110034500	1233	1350	NA
PKA1H1_STAND_110034600	2160	1233	NA
PKA1H1_STAND_110034800	554	2160	NA
PKA1H1_STAND_110034900	2608	554	NA
PKA1H1_STAND_110035000	807	2608	NA
PKA1H1_STAND_110035100	17610	807	NA
PKA1H1_STAND_110035500	3255	17610	sicavarI
PKA1H1_STAND_110035600	436	3255	NA
PKA1H1_STAND_110035700	2423	436	NA
PKA1H1_STAND_110035800	756	2423	NA
PKA1H1_STAND_110035900	11864	756	busco
PKA1H1_STAND_110036200	853	11864	NA
PKA1H1_STAND_110036300	1453	853	NA
PKA1H1_STAND_110036400	1415	1453	NA
PKA1H1_STAND_110036500	17018	1415	NA
PKA1H1_STAND_110036800	8054	17018	NA
PKA1H1_STAND_110037000	870	8054	NA
PKA1H1_STAND_110037100	264	870	NA
PKA1H1_STAND_110037200	1384	264	NA
PKA1H1_STAND_110037300	506	1384	NA
PKA1H1_STAND_110037400	2086	506	NA
PKA1H1_STAND_110037500	1007	2086	NA
PKA1H1_STAND_110037600	3202	1007	NA
PKA1H1_STAND_110037700	338	3202	NA
PKA1H1_STAND_110037800	978	338	NA
PKA1H1_STAND_110037900	3401	978	NA
PKA1H1_STAND_110038000	5608	3401	NA
PKA1H1_STAND_110038100	2627	5608	NA
PKA1H1_STAND_110038200	1445	2627	NA
PKA1H1_STAND_110038300	3293	1445	NA
PKA1H1_STAND_110038400	3763	3293	NA
PKA1H1_STAND_110038500	6455	3763	NA
PKA1H1_STAND_110038700	2816	6455	NA
PKA1H1_STAND_110038800	825	2816	NA
PKA1H1_STAND_110038900	7182	825	NA
PKA1H1_STAND_110039100	847	7182	NA
PKA1H1_STAND_110039200	321	847	NA
PKA1H1_STAND_110039300	1366	321	NA
PKA1H1_STAND_110039400	648	1366	NA
PKA1H1_STAND_110039500	10791	648	NA
PKA1H1_STAND_110039800	917	10791	NA
PKA1H1_STAND_110039900	629	917	NA
PKA1H1_STAND_110040000	15810	629	NA
PKA1H1_STAND_110040300	2640	15810	NA
PKA1H1_STAND_110040500	5367	2640	NA
PKA1H1_STAND_110040700	787	5367	NA
PKA1H1_STAND_110040800	5194	787	NA
PKA1H1_STAND_110041000	822	5194	busco
PKA1H1_STAND_110041100	3466	822	NA
PKA1H1_STAND_110041200	1822	3466	NA
PKA1H1_STAND_110041300	1062	1822	NA
PKA1H1_STAND_110041400	425	1062	NA
PKA1H1_STAND_110041500	1331	425	NA
PKA1H1_STAND_110041600	18302	1331	NA
PKA1H1_STAND_110041800	593	18302	NA
PKA1H1_STAND_110041900	2555	593	NA
PKA1H1_STAND_110042000	892	2555	NA
PKA1H1_STAND_110042100	1768	892	NA
PKA1H1_STAND_110042200	1851	1768	NA
PKA1H1_STAND_110042300	2603	1851	NA
PKA1H1_STAND_110042400	1228	2603	NA
PKA1H1_STAND_110042500	1833	1228	NA
PKA1H1_STAND_110042600	1104	1833	NA
PKA1H1_STAND_110042700	1112	1104	NA
PKA1H1_STAND_110042800	750	1112	NA
PKA1H1_STAND_110042900	325	750	NA
PKA1H1_STAND_110043000	308	325	NA
PKA1H1_STAND_110043100	1217	308	NA
PKA1H1_STAND_110043200	2017	1217	NA
PKA1H1_STAND_110043300	551	2017	NA
PKA1H1_STAND_110043400	427	551	NA
PKA1H1_STAND_110043500	4469	427	NA
PKA1H1_STAND_110043600	1529	4469	NA
PKA1H1_STAND_110043700	1798	1529	NA
PKA1H1_STAND_110043800	1390	1798	NA
PKA1H1_STAND_110043900	2730	1390	NA
PKA1H1_STAND_110044000	9349	2730	sicavarI
PKA1H1_STAND_110044200	33303	9349	sicavarI
PKA1H1_STAND_110044600	13441	33303	NA
PKA1H1_STAND_110044800	1052	13441	NA
PKA1H1_STAND_110044900	1984	1052	NA
PKA1H1_STAND_110045000	7137	1984	NA
PKA1H1_STAND_110045200	1096	7137	NA
PKA1H1_STAND_110045300	3100	1096	NA
PKA1H1_STAND_110045400	702	3100	NA
PKA1H1_STAND_110045500	3880	702	NA
PKA1H1_STAND_110045600	1256	3880	NA
PKA1H1_STAND_110045700	358	1256	busco
PKA1H1_STAND_110045800	9509	358	NA
PKA1H1_STAND_110046000	1470	9509	NA
PKA1H1_STAND_110046100	39748	1470	NA
PKA1H1_STAND_110046600	8689	39748	NA
PKA1H1_STAND_110046800	3999	8689	NA
PKA1H1_STAND_110047000	2142	3999	NA
PKA1H1_STAND_110047100	620	2142	NA
PKA1H1_STAND_110047200	6254	620	NA
PKA1H1_STAND_110047400	2893	6254	NA
PKA1H1_STAND_110047500	1950	2893	NA
PKA1H1_STAND_110047600	1990	1950	NA
PKA1H1_STAND_110047700	910	1990	NA
PKA1H1_STAND_110047800	515	910	NA
PKA1H1_STAND_110047900	5144	515	NA
PKA1H1_STAND_110048100	3975	5144	NA
PKA1H1_STAND_110048300	299	3975	NA
PKA1H1_STAND_110048400	988	299	NA
PKA1H1_STAND_110048500	13395	988	NA
PKA1H1_STAND_110048700	244	13395	NA
PKA1H1_STAND_110048800	1041	244	NA
PKA1H1_STAND_110048900	467	1041	NA
PKA1H1_STAND_110049000	2891	467	NA
PKA1H1_STAND_110049200	6534	2891	NA
PKA1H1_STAND_110049400	1334	6534	NA
PKA1H1_STAND_110049500	4009	1334	busco
PKA1H1_STAND_110049600	3250	4009	NA
PKA1H1_STAND_110049700	1338	3250	NA
PKA1H1_STAND_110049800	519	1338	NA
PKA1H1_STAND_110049900	777	519	NA
PKA1H1_STAND_110050000	1466	777	NA
PKA1H1_STAND_110050100	9207	1466	NA
PKA1H1_STAND_110050300	4224	9207	NA
PKA1H1_STAND_110050400	1245	4224	NA
PKA1H1_STAND_110050500	4169	1245	NA
PKA1H1_STAND_110050700	24201	4169	sicavarII
PKA1H1_STAND_110051000	2377	24201	NA
PKA1H1_STAND_110051100	973	2377	NA
PKA1H1_STAND_110051200	110	973	NA
PKA1H1_STAND_110051300	502	110	NA
PKA1H1_STAND_110051400	984	502	NA
PKA1H1_STAND_110051500	787	984	NA
PKA1H1_STAND_110051600	4309	787	NA
PKA1H1_STAND_110051700	509	4309	NA
PKA1H1_STAND_110051800	321	509	NA
PKA1H1_STAND_110051900	687	321	NA
PKA1H1_STAND_110052000	18012	687	NA
PKA1H1_STAND_110052300	526	18012	NA
PKA1H1_STAND_110052400	541	526	NA
PKA1H1_STAND_110052500	14190	541	NA
PKA1H1_STAND_110052700	4622	14190	sicavarI
PKA1H1_STAND_110052800	8290	4622	KIR
PKA1H1_STAND_110053000	768	8290	NA
PKA1H1_STAND_110053100	479	768	NA
PKA1H1_STAND_110053200	10569	479	NA
PKA1H1_STAND_110053400	3217	10569	NA
PKA1H1_STAND_110053500	1684	3217	NA
PKA1H1_STAND_110053600	542	1684	NA
PKA1H1_STAND_110053700	3250	542	NA
PKA1H1_STAND_110053800	7298	3250	NA
PKA1H1_STAND_110054100	765	7298	NA
PKA1H1_STAND_110054200	2789	765	NA
PKA1H1_STAND_110054300	605	2789	NA
PKA1H1_STAND_110054400	968	605	NA
PKA1H1_STAND_110054500	1007	968	NA
PKA1H1_STAND_110054600	1155	1007	NA
PKA1H1_STAND_110054700	1621	1155	NA
PKA1H1_STAND_110054800	6423	1621	NA
PKA1H1_STAND_110054900	4016	6423	NA
PKA1H1_STAND_110055000	2643	4016	NA
PKA1H1_STAND_110055100	6885	2643	NA
PKA1H1_STAND_110055200	3165	6885	NA
PKA1H1_STAND_110055300	1869	3165	NA
PKA1H1_STAND_110055400	4967	1869	NA
PKA1H1_STAND_110055500	3720	4967	KIR
PKA1H1_STAND_110055600	2290	3720	NA
PKA1H1_STAND_110055700	4113	2290	NA
PKA1H1_STAND_110055800	4895	4113	NA
PKA1H1_STAND_110055900	1389	4895	NA
PKA1H1_STAND_110056000	18907	1389	sicavarI
PKA1H1_STAND_110056300	0	18907	sicavarI
PKA1H1_STAND_120005000	1717	0	NA
PKA1H1_STAND_120005100	17714	1717	NA
PKA1H1_STAND_120005300	1183	17714	NA
PKA1H1_STAND_120005400	3044	1183	NA
PKA1H1_STAND_120005500	956	3044	NA
PKA1H1_STAND_120005600	1401	956	NA
PKA1H1_STAND_120005700	1540	1401	NA
PKA1H1_STAND_120005800	1057	1540	NA
PKA1H1_STAND_120005900	3894	1057	NA
PKA1H1_STAND_120006100	413	3894	NA
PKA1H1_STAND_120006200	4468	413	NA
PKA1H1_STAND_120006400	987	4468	NA
PKA1H1_STAND_120006500	18634	987	NA
PKA1H1_STAND_120006700	882	18634	NA
PKA1H1_STAND_120006800	1425	882	NA
PKA1H1_STAND_120006900	740	1425	NA
PKA1H1_STAND_120007000	166	740	NA
PKA1H1_STAND_120007100	481	166	NA
PKA1H1_STAND_120007200	1013	481	NA
PKA1H1_STAND_120007300	1112	1013	NA
PKA1H1_STAND_120007400	13119	1112	NA
PKA1H1_STAND_120007600	2917	13119	NA
PKA1H1_STAND_120007700	299	2917	NA
PKA1H1_STAND_120007800	826	299	NA
PKA1H1_STAND_120007900	13483	826	NA
PKA1H1_STAND_120008200	2249	13483	NA
PKA1H1_STAND_120008300	1422	2249	NA
PKA1H1_STAND_120008400	1050	1422	NA
PKA1H1_STAND_120008500	1970	1050	NA
PKA1H1_STAND_120008600	716	1970	NA
PKA1H1_STAND_120008700	1364	716	NA
PKA1H1_STAND_120008800	5257	1364	NA
PKA1H1_STAND_120009000	15814	5257	NA
PKA1H1_STAND_120009200	490	15814	NA
PKA1H1_STAND_120009300	8129	490	NA
PKA1H1_STAND_120009500	4973	8129	NA
PKA1H1_STAND_120009700	2770	4973	NA
PKA1H1_STAND_120009800	991	2770	NA
PKA1H1_STAND_120009900	2344	991	NA
PKA1H1_STAND_120010000	552	2344	NA
PKA1H1_STAND_120010100	1609	552	NA
PKA1H1_STAND_120010200	2129	1609	NA
PKA1H1_STAND_120010300	1178	2129	NA
PKA1H1_STAND_120010400	99	1178	NA
PKA1H1_STAND_120010500	1102	99	NA
PKA1H1_STAND_120010600	1597	1102	NA
PKA1H1_STAND_120010700	2682	1597	NA
PKA1H1_STAND_120010900	24622	2682	NA
PKA1H1_STAND_120011200	3341	24622	NA
PKA1H1_STAND_120011300	4063	3341	NA
PKA1H1_STAND_120011400	1704	4063	NA
PKA1H1_STAND_120011500	9248	1704	NA
PKA1H1_STAND_120011700	2483	9248	NA
PKA1H1_STAND_120011800	995	2483	NA
PKA1H1_STAND_120011900	2024	995	NA
PKA1H1_STAND_120012000	1518	2024	NA
PKA1H1_STAND_120012100	1662	1518	NA
PKA1H1_STAND_120012200	4930	1662	NA
PKA1H1_STAND_120012400	1247	4930	NA
PKA1H1_STAND_120012500	109	1247	NA
PKA1H1_STAND_120012600	7874	109	NA
PKA1H1_STAND_120012900	568	7874	NA
PKA1H1_STAND_120013000	171	568	NA
PKA1H1_STAND_120013100	392	171	NA
PKA1H1_STAND_120013200	7554	392	NA
PKA1H1_STAND_120013400	257	7554	busco
PKA1H1_STAND_120013500	412	257	NA
PKA1H1_STAND_120013600	2380	412	NA
PKA1H1_STAND_120013800	5410	2380	NA
PKA1H1_STAND_120014000	1512	5410	NA
PKA1H1_STAND_120014100	1260	1512	NA
PKA1H1_STAND_120014200	9188	1260	NA
PKA1H1_STAND_120014400	2227	9188	NA
PKA1H1_STAND_120014500	3132	2227	NA
PKA1H1_STAND_120014600	965	3132	busco
PKA1H1_STAND_120014700	285	965	NA
PKA1H1_STAND_120014800	1182	285	NA
PKA1H1_STAND_120014900	7126	1182	NA
PKA1H1_STAND_120015100	671	7126	NA
PKA1H1_STAND_120015200	9432	671	NA
PKA1H1_STAND_120015400	374	9432	NA
PKA1H1_STAND_120015500	67	374	NA
PKA1H1_STAND_120015600	211	67	NA
PKA1H1_STAND_120015700	1778	211	NA
PKA1H1_STAND_120015800	2781	1778	NA
PKA1H1_STAND_120015900	682	2781	NA
PKA1H1_STAND_120016000	2529	682	NA
PKA1H1_STAND_120016100	1651	2529	NA
PKA1H1_STAND_120016200	13971	1651	NA
PKA1H1_STAND_120016400	727	13971	KIR
PKA1H1_STAND_120016500	1413	727	NA
PKA1H1_STAND_120016600	2047	1413	NA
PKA1H1_STAND_120016700	6419	2047	NA
PKA1H1_STAND_120016900	11129	6419	NA
PKA1H1_STAND_120017100	1056	11129	NA
PKA1H1_STAND_120017200	6264	1056	NA
PKA1H1_STAND_120017300	920	6264	NA
PKA1H1_STAND_120017400	6907	920	NA
PKA1H1_STAND_120017500	9884	6907	NA
PKA1H1_STAND_120017700	4818	9884	NA
PKA1H1_STAND_120017800	1033	4818	KIR
PKA1H1_STAND_120017900	935	1033	NA
PKA1H1_STAND_120018000	2119	935	NA
PKA1H1_STAND_120018100	696	2119	NA
PKA1H1_STAND_120018200	1135	696	NA
PKA1H1_STAND_120018300	356	1135	NA
PKA1H1_STAND_120018400	1105	356	NA
PKA1H1_STAND_120018500	1138	1105	NA
PKA1H1_STAND_120018600	745	1138	NA
PKA1H1_STAND_120018700	1079	745	NA
PKA1H1_STAND_120018800	1627	1079	NA
PKA1H1_STAND_120018900	4097	1627	KIR
PKA1H1_STAND_120019000	121	4097	busco
PKA1H1_STAND_120019100	1259	121	NA
PKA1H1_STAND_120019200	3367	1259	busco
PKA1H1_STAND_120019400	8226	3367	NA
PKA1H1_STAND_120019500	10374	8226	NA
PKA1H1_STAND_120019700	1631	10374	NA
PKA1H1_STAND_120019800	2175	1631	NA
PKA1H1_STAND_120019900	1050	2175	NA
PKA1H1_STAND_120020000	1442	1050	NA
PKA1H1_STAND_120020100	1835	1442	NA
PKA1H1_STAND_120020200	416	1835	NA
PKA1H1_STAND_120020300	757	416	NA
PKA1H1_STAND_120020400	4544	757	NA
PKA1H1_STAND_120020500	536	4544	NA
PKA1H1_STAND_120020600	1532	536	NA
PKA1H1_STAND_120020700	311	1532	NA
PKA1H1_STAND_120020800	1117	311	NA
PKA1H1_STAND_120020900	3713	1117	NA
PKA1H1_STAND_120021000	1100	3713	NA
PKA1H1_STAND_120021100	2410	1100	NA
PKA1H1_STAND_120021200	1692	2410	busco
PKA1H1_STAND_120021300	12837	1692	NA
PKA1H1_STAND_120021500	85	12837	NA
PKA1H1_STAND_120021600	1522	85	NA
PKA1H1_STAND_120021700	283	1522	NA
PKA1H1_STAND_120021800	5607	283	NA
PKA1H1_STAND_120022000	964	5607	NA
PKA1H1_STAND_120022100	762	964	NA
PKA1H1_STAND_120022200	1174	762	NA
PKA1H1_STAND_120022300	718	1174	NA
PKA1H1_STAND_120022400	4208	718	NA
PKA1H1_STAND_120022600	1986	4208	NA
PKA1H1_STAND_120022700	23103	1986	NA
PKA1H1_STAND_120022900	1668	23103	NA
PKA1H1_STAND_120023000	930	1668	NA
PKA1H1_STAND_120023100	4703	930	NA
PKA1H1_STAND_120023200	1802	4703	NA
PKA1H1_STAND_120023300	1573	1802	NA
PKA1H1_STAND_120023400	4512	1573	NA
PKA1H1_STAND_120023500	9941	4512	NA
PKA1H1_STAND_120023600	10224	9941	sicavarI
PKA1H1_STAND_120023700	18949	10224	sicavarI
PKA1H1_STAND_120024100	1010	18949	NA
PKA1H1_STAND_120024200	3540	1010	sicavarI
PKA1H1_STAND_120024300	1435	3540	NA
PKA1H1_STAND_120024400	994	1435	NA
PKA1H1_STAND_120024500	218	994	NA
PKA1H1_STAND_120024600	471	218	NA
PKA1H1_STAND_120024700	1314	471	NA
PKA1H1_STAND_120024800	1358	1314	NA
PKA1H1_STAND_120024900	1234	1358	NA
PKA1H1_STAND_120025000	743	1234	NA
PKA1H1_STAND_120025100	1503	743	NA
PKA1H1_STAND_120025200	925	1503	NA
PKA1H1_STAND_120025300	1737	925	NA
PKA1H1_STAND_120025400	1163	1737	busco
PKA1H1_STAND_120025500	743	1163	NA
PKA1H1_STAND_120025600	2848	743	NA
PKA1H1_STAND_120025800	1759	2848	NA
PKA1H1_STAND_120025900	1087	1759	NA
PKA1H1_STAND_120026000	9965	1087	NA
PKA1H1_STAND_120026200	1258	9965	NA
PKA1H1_STAND_120026300	1620	1258	NA
PKA1H1_STAND_120026400	362	1620	NA
PKA1H1_STAND_120026500	1447	362	NA
PKA1H1_STAND_120026600	1787	1447	NA
PKA1H1_STAND_120026700	1542	1787	NA
PKA1H1_STAND_120026800	2152	1542	NA
PKA1H1_STAND_120026900	3389	2152	NA
PKA1H1_STAND_120027100	1694	3389	NA
PKA1H1_STAND_120027200	1917	1694	NA
PKA1H1_STAND_120027300	909	1917	NA
PKA1H1_STAND_120027400	1752	909	NA
PKA1H1_STAND_120027500	4054	1752	NA
PKA1H1_STAND_120027700	1828	4054	NA
PKA1H1_STAND_120027800	1593	1828	NA
PKA1H1_STAND_120027900	1858	1593	NA
PKA1H1_STAND_120028000	11896	1858	NA
PKA1H1_STAND_120028300	1302	11896	NA
PKA1H1_STAND_120028400	202	1302	NA
PKA1H1_STAND_120028500	309	202	NA
PKA1H1_STAND_120028600	1516	309	NA
PKA1H1_STAND_120028700	14439	1516	NA
PKA1H1_STAND_120028900	7317	14439	NA
PKA1H1_STAND_120029100	1751	7317	NA
